"","x"
"655",-0.0705340034923227
"656",-0.722983157070411
"657",1
"658",0
"659",1.17283494923188
"660",-1.33334445796708
"661",0.349456817602184
"662",-0.323397981660292
"663",0.0413549175332433
"664",0.0930957552600695
"665",0.0639155594027669
"666",-0.0639155594027669
"667",0.105633554476131
"668",-0.34016396566053
"669",0.138977128785044
"670",-0.00525269263406525
"671",-0.0366743499920434
"672",0.0695556066425036
"673",-0.0857062246554685
"674",0.0768793256727291
"675",0.0674539761343467
"676",0.025361918941194
"677",-0.242372084146597
"678",0.346085954601626
"679",-0.34106326648961
"680",0.278512885929175
"681",0.165292439251487
"682",1.06495207722121
"683",-1.28747228407713
"684",1.17283494923188
"685",-1.46030723330901
"686",0.39076331158833
"687",-0.196386782771266
"688",0.0251010190343008
"689",-0.0967152540917942
"690",-0.00128278331489851
"691",-0.00710874116445259
"692",0.118654833529287
"693",-0.207317065201651
"694",0.225393760666116
"695",0.107023376196063
"696",-0.0988871284799218
"697",-0.0620990620030839
"698",-0.148747696804392
"699",0.124141022656174
"700",0.0403808394481771
"701",0.124762008830064
"702",-0.157515230940545
"703",-0.144348887389408
"704",0.147497297939322
"705",-0.0563460623844914
"706",0.333344457967083
"707",1
"708",-0.885362665154745
"709",-0.114637334845255
"710",-0.172834949231879
"711",0.277016842929589
"712",-0.434705290929326
"713",0.0543974204885411
"714",-0.0250629278709027
"715",-0.0447475594148152
"716",-0.0827755224093094
"717",0.0126126138890255
"718",-0.073868269058734
"719",-0.0654317348406093
"720",-0.00936725289406204
"721",-0.173101514796914
"722",-0.212610546433605
"723",0.0881084639626246
"724",0.0374670248641442
"725",-0.165301725631914
"726",0.0408915780633226
"727",0.171835390708887
"728",-0.682829274703077
"729",1.17283494923188
"730",0.114637334845255
"731",-0.172834949231879
"732",1.34566989846376
"733",-0.89079188510483
"734",0.158405505085325
"735",-0.440448569212374
"736",-0.206482839437266
"737",0.012611198447819
"738",0
"739",-0.111527947928133
"740",-0.0497167650830861
"741",0.0612316379958473
"742",-0.0507935499707179
"743",-0.0911726759864739
"744",-0.131257176534851
"745",0.0349801640832306
"746",0.0737205729017689
"747",-0.16320966950106
"748",0.116867336232017
"749",0.0212500324140499
"750",0.107957864227112
"751",-0.237741700304509
"752",0.613283518444253
"753",-1
"754",1
"755",0
"756",-0.287472284077134
"757",0.375541818139744
"758",-0.604474456923351
"759",0.560706286683282
"760",-0.157688447999737
"761",0.0727283139822454
"762",-0.0443013638225402
"763",-0.140929845761559
"764",0.188251161528688
"765",0.00254932251847984
"766",0.269619906916282
"767",-0.170614851781632
"768",-0.094925878311648
"769",0.115970452926373
"770",-0.0443013638225402
"771",-0.00556927446306865
"772",-0.0727283139822454
"773",-0.122870690484842
"774",0.321019017470409
"775",-0.447981792812339
"776",0.287472284077134
"777",0
"778",0.172834949231879
"779",-0.287472284077134
"780",0.114637334845255
"781",0.322701834322001
"782",0.000288339309650443
"783",-0.244692585186337
"784",-0.0782975884453141
"785",0.0487943914375293
"786",-0.0158891509436434
"787",0.0350894957318828
"788",-0.100899976719655
"789",0.131910295628536
"790",0.0221382718725522
"791",0.434367608063865
"792",0.15401941763408
"793",-0.346407724725382
"794",-0.198412637662203
"795",0.561324842788082
"796",-0.306561899017021
"797",0.143574587391604
"798",-0.677684856325484
"799",0.114637334845255
"800",-1.28747228407713
"801",0.287472284077134
"802",2.50999249093306
"803",-1.42192295687045
"804",0.0152214934485864
"805",0.146970832138209
"806",-0.456744699086672
"807",0.634818228235398
"808",-0.541722472975329
"809",-0.147711140917843
"810",0.354362684745256
"811",-0.0205361456679705
"812",-0.0727283139822454
"813",-0.315992737299443
"814",0.616013895997479
"815",-0.103054033640342
"816",0.0354477211641355
"817",-0.00702886497117627
"818",-0.185559992703373
"819",0.0452183611646544
"820",0.0649556139550471
"821",-0.0509949085323322
"822",0.107477784302617
"823",0.016037367418656
"824",0.777479793144078
"825",0
"826",0.287472284077134
"827",-2.46030723330901
"828",1.33334445796708
"829",-0.111715117297675
"830",0.23324867268952
"831",0.0455831023174194
"832",-0.0278788673569861
"833",-0.330757617996363
"834",0.25144977380897
"835",-0.220439454900089
"836",0.310814990178126
"837",-0.365261671445753
"838",0.123345454086522
"839",-0.0247061768971384
"840",0.143510270626074
"841",-0.18770286654783
"842",0.112465850732679
"843",0.00869147542494142
"844",-0.09763823584119
"845",0.0191369001365853
"846",-0.130672819183052
"847",0.193631625954359
"848",-0.105614797224324
"849",-0.0620106981207178
"850",0.150080232183327
"851",1.19940275001452
"852",-1.46030723330901
"853",0.548376767371623
"854",-0.331240454317204
"855",0.309892616532569
"856",-0.197961157616025
"857",-0.156232822739085
"858",0.165992773632461
"859",0.119860543692303
"860",-0.114186114008828
"861",-0.142318303068488
"862",0.0414425014874411
"863",-0.141444792127791
"864",0.00043198841793135
"865",0.215386222709316
"866",0.0706191506995717
"867",0.0201419856513301
"868",-0.0669359802104075
"869",-0.227875498780915
"870",0.0871192599930959
"871",0.0371032839422329
"872",-0.0946859222767029
"873",0.189858408982654
"874",-0.333344457967083
"875",0.287472284077134
"876",-0.40210961892239
"877",0.812880987307
"878",-0.155296105040207
"879",-0.424609234263325
"880",0.098797999896207
"881",0.18158861595651
"882",-0.22588997977905
"883",0.147711140917843
"884",-0.11262164518596
"885",-0.14847657990908
"886",-0.108216923225307
"887",0.188698766908618
"888",-0.0190529472958261
"889",-0.0207701261925335
"890",0.0727283139822454
"891",-0.0406587701949515
"892",-0.124642955436962
"893",0.281809059826298
"894",-0.31921420310225
"895",0.0880695340626096
"896",0.114637334845255
"897",0
"898",0.172834949231879
"899",0.27514684358046
"900",-0.110824251111161
"901",-0.546760631155632
"902",0.367291537454191
"903",-0.0350894957318828
"904",-0.122598952267854
"905",0
"906",0.0727283139822454
"907",0.0122318200352463
"908",-0.525408703229866
"909",0.378437871091656
"910",0.026921202388835
"911",0.22896113672133
"912",-0.193871640989447
"913",-0.239388079931152
"914",0.342679107442348
"915",-0.152085418948725
"916",0.154427945913661
"917",0.116886652379791
"918",-0.222520206855922
"919",0.447981792812339
"920",-0.447981792812339
"921",1.17283494923188
"922",-0.172834949231879
"923",-1
"924",0.287472284077134
"925",-0.215032309404539
"926",0.253371259694523
"927",-0.148508590787155
"928",-0.177302643579964
"929",-0.0930957552600695
"930",0.0930957552600695
"931",0.260979475510933
"932",-0.155345921034802
"933",-0.105633554476131
"934",0.0265678139106411
"935",-0.0265678139106411
"936",0.0882380865133161
"937",-0.0505992682629535
"938",0.156232822739085
"939",-0.22896113672133
"940",0.107817809714128
"941",0.338043054402365
"942",-0.294264034190226
"943",-1.11650733419438
"944",2
"945",-1
"946",0
"947",0.337157541701178
"948",-0.171855816069264
"949",-0.353552887160602
"950",0.188251161528688
"951",-0.0782975884453141
"952",-0.079390859554423
"953",0.280287400267591
"954",-0.268891276938937
"955",0.113387084177197
"956",0.0658104809877718
"957",-0.0968207998966528
"958",0.287450498371102
"959",-0.391083844816376
"960",-0.0275591904352792
"961",0.0527730097778958
"962",0.142335086505425
"963",-0.455878613122471
"964",0.393057186528241
"965",0.219054249333315
"966",0.180924718962093
"967",-0.134450672793313
"968",1.08476541516927
"969",-0.287472284077134
"970",-1.13445067279331
"971",0.0463811387307032
"972",0.173029668080101
"973",-0.125618904212443
"974",0.36828493663942
"975",-0.473918491115551
"976",0.352943868498496
"977",-0.06035921915633
"978",-0.118413457314097
"979",-0.141265951534183
"980",0.347917495361596
"981",0.0814623261150444
"982",-0.433213259347753
"983",0.350880071897366
"984",-0.111171878029402
"985",-0.0416485294964333
"986",-0.0254701964165682
"987",-0.0396073205851684
"988",0.104096579341082
"989",0.10207955325943
"990",-0.0742266170041548
"991",0.11326833459309
"992",0.114562342628811
"993",0
"994",-0.153021611283821
"995",1.22546158595642
"996",-1.28268006718043
"997",-0.0803415916144221
"998",0.149570277166907
"999",-0.322768497697715
"1000",0.116116953870302
"1001",0.337703388196695
"1002",-0.270028973154326
"1003",0.0689693831076885
"1004",-0.141163030033632
"1005",0.209055210748418
"1006",0.0122180150577798
"1007",0.126441815134597
"1008",-0.275439689160502
"1009",0.405262406752086
"1010",-0.273749620163767
"1011",0.0736824204985775
"1012",-0.00366439563641219
"1013",-0.0580853018096907
"1014",-0.106161290995098
"1015",-0.105522209014866
"1016",0.21458230408803
"1017",-0.0766775753406497
"1018",-0.253371259694523
"1019",0.176139068125219
"1020",0.199402750014525
"1021",-0.0497305837726254
"1022",-0.124354616127312
"1023",-0.26109822509504
"1024",0.312421131235406
"1025",0.0588249486507721
"1026",0.0816880974290162
"1027",-0.469933026714914
"1028",0.225457633223455
"1029",0.152073747355319
"1030",-0.0768211166046404
"1031",0.314417206575481
"1032",-0.170824762898525
"1033",-0.112715258648756
"1034",0.118045277878215
"1035",-0.202702253677761
"1036",-0.0447042746723305
"1037",0.169497750671962
"1038",-0.0871617820995767
"1039",-0.0715851080286392
"1040",0.152749034806745
"1041",-0.0357143779314719
"1042",0.12217055844522
"1043",-0.287472284077134
"1044",0.447981792812339
"1045",-0.58173631826736
"1046",0.340406069282434
"1047",0.175471258690722
"1048",-0.0479481768665977
"1049",-0.0782975884453141
"1050",0.0441441214918121
"1051",-0.204467876298681
"1052",0.147711140917843
"1053",-0.0366128794897851
"1054",0.257122754083752
"1055",-0.1779209805864
"1056",-0.186209102857626
"1057",0.0663485591653228
"1058",-0.0669877184978116
"1059",0.320467878953975
"1060",-0.00321830080675767
