"","day","wday","hour","count"
"3297",17093,4,8,10
"3298",17093,4,9,13
"3299",17093,4,10,26
"3300",17093,4,11,47
"3301",17093,4,12,106
"3302",17093,4,13,173
"3303",17093,4,14,171
"3304",17093,4,15,159
"3305",17093,4,16,152
"3306",17093,4,17,139
"3307",17093,4,18,144
"3308",17093,4,19,150
"3309",17093,4,20,157
"3310",17093,4,21,197
"3311",17093,4,22,236
"3312",17093,4,23,275
"3313",17094,5,0,260
"3314",17094,5,1,240
"3315",17094,5,2,235
"3316",17094,5,3,228
"3317",17094,5,4,181
"3318",17094,5,5,150
"3319",17094,5,6,114
"3320",17094,5,7,75
"3321",17094,5,8,28
"3322",17094,5,9,30
"3323",17094,5,10,32
"3324",17094,5,11,65
"3325",17094,5,12,102
"3326",17094,5,13,189
"3327",17094,5,14,187
"3328",17094,5,15,196
"3329",17094,5,16,165
"3330",17094,5,17,180
"3331",17094,5,18,184
"3332",17094,5,19,197
"3333",17094,5,20,207
"3334",17094,5,21,230
"3335",17094,5,22,257
"3336",17094,5,23,317
"3337",17095,6,0,373
"3338",17095,6,1,312
"3339",17095,6,2,310
"3340",17095,6,3,330
"3341",17095,6,4,398
"3342",17095,6,5,362
"3343",17095,6,6,230
"3344",17095,6,7,213
"3345",17095,6,8,59
"3346",17095,6,9,47
"3347",17095,6,10,45
"3348",17095,6,11,66
"3349",17095,6,12,116
"3350",17095,6,13,207
"3351",17095,6,14,261
"3352",17095,6,15,218
"3353",17095,6,16,233
"3354",17095,6,17,229
"3355",17095,6,18,225
"3356",17095,6,19,214
"3357",17095,6,20,283
"3358",17095,6,21,342
"3359",17095,6,22,413
"3360",17095,6,23,512
"3361",17096,7,0,637
"3362",17096,7,1,714
"3363",17096,7,2,661
"3364",17096,7,3,702
"3365",17096,7,4,769
"3366",17096,7,5,655
"3367",17096,7,6,589
"3368",17096,7,7,540
"3369",17096,7,8,155
"3370",17096,7,9,65
"3371",17096,7,10,51
"3372",17096,7,11,57
"3373",17096,7,12,81
"3374",17096,7,13,156
"3375",17096,7,14,211
"3376",17096,7,15,282
"3377",17096,7,16,351
"3378",17096,7,17,333
"3379",17096,7,18,299
"3380",17096,7,19,357
"3381",17096,7,20,357
"3382",17096,7,21,402
"3383",17096,7,22,465
"3384",17096,7,23,550
"3385",17097,1,0,547
"3386",17097,1,1,594
"3387",17097,1,2,684
"3388",17097,1,3,933
"3389",17097,1,4,906
"3390",17097,1,5,716
"3391",17097,1,6,654
"3392",17097,1,7,583
"3393",17097,1,8,176
"3394",17097,1,9,92
"3395",17097,1,10,66
"3396",17097,1,11,54
"3397",17097,1,12,97
"3398",17097,1,13,133
"3399",17097,1,14,230
"3400",17097,1,15,295
"3401",17097,1,16,335
"3402",17097,1,17,289
"3403",17097,1,18,244
"3404",17097,1,19,213
"3405",17097,1,20,248
"3406",17097,1,21,293
"3407",17097,1,22,331
"3408",17097,1,23,296
"3409",17098,2,0,283
"3410",17098,2,1,263
"3411",17098,2,2,282
"3412",17098,2,3,227
"3413",17098,2,4,223
"3414",17098,2,5,112
"3415",17098,2,6,76
"3416",17098,2,7,58
"3417",17098,2,8,28
"3418",17098,2,9,53
"3419",17098,2,10,77
"3420",17098,2,11,68
"3421",17098,2,12,108
"3422",17098,2,13,166
"3423",17098,2,14,208
"3424",17098,2,15,203
"3425",17098,2,16,203
"3426",17098,2,17,201
"3427",17098,2,18,211
"3428",17098,2,19,179
"3429",17098,2,20,198
"3430",17098,2,21,189
"3431",17098,2,22,195
"3432",17098,2,23,209
"3433",17099,3,0,202
"3434",17099,3,1,155
"3435",17099,3,2,124
"3436",17099,3,3,113
"3437",17099,3,4,110
"3438",17099,3,5,63
"3439",17099,3,6,46
"3440",17099,3,7,40
"3441",17099,3,8,16
"3442",17099,3,9,32
"3443",17099,3,10,49
"3444",17099,3,11,48
"3445",17099,3,12,82
"3446",17099,3,13,143
"3447",17099,3,14,159
"3448",17099,3,15,124
"3449",17099,3,16,134
"3450",17099,3,17,142
"3451",17099,3,18,125
"3452",17099,3,19,156
"3453",17099,3,20,154
"3454",17099,3,21,150
"3455",17099,3,22,187
"3456",17099,3,23,215
"3457",17100,4,0,205
"3458",17100,4,1,160
"3459",17100,4,2,143
"3460",17100,4,3,143
"3461",17100,4,4,131
"3462",17100,4,5,78
"3463",17100,4,6,50
"3464",17100,4,7,40
"3465",17100,4,8,21
"3466",17100,4,9,16
"3467",17100,4,10,34
"3468",17100,4,11,50
"3469",17100,4,12,96
"3470",17100,4,13,148
"3471",17100,4,14,166
"3472",17100,4,15,119
"3473",17100,4,16,115
"3474",17100,4,17,118
"3475",17100,4,18,116
"3476",17100,4,19,108
"3477",17100,4,20,135
"3478",17100,4,21,166
"3479",17100,4,22,193
"3480",17100,4,23,214
"3481",17101,5,0,183
"3482",17101,5,1,175
"3483",17101,5,2,157
"3484",17101,5,3,174
"3485",17101,5,4,103
"3486",17101,5,5,87
"3487",17101,5,6,61
"3488",17101,5,7,52
"3489",17101,5,8,14
"3490",17101,5,9,24
"3491",17101,5,10,34
"3492",17101,5,11,52
"3493",17101,5,12,115
"3494",17101,5,13,171
"3495",17101,5,14,164
"3496",17101,5,15,146
"3497",17101,5,16,167
"3498",17101,5,17,163
"3499",17101,5,18,161
"3500",17101,5,19,170
"3501",17101,5,20,192
"3502",17101,5,21,221
"3503",17101,5,22,253
"3504",17101,5,23,316
"3505",17102,6,0,306
"3506",17102,6,1,292
"3507",17102,6,2,349
"3508",17102,6,3,376
"3509",17102,6,4,460
"3510",17102,6,5,357
"3511",17102,6,6,324
"3512",17102,6,7,232
"3513",17102,6,8,64
"3514",17102,6,9,47
"3515",17102,6,10,41
"3516",17102,6,11,50
"3517",17102,6,12,115
"3518",17102,6,13,182
"3519",17102,6,14,207
"3520",17102,6,15,182
"3521",17102,6,16,191
"3522",17102,6,17,218
"3523",17102,6,18,210
"3524",17102,6,19,265
"3525",17102,6,20,239
"3526",17102,6,21,358
"3527",17102,6,22,371
"3528",17102,6,23,512
"3529",17103,7,0,661
"3530",17103,7,1,673
"3531",17103,7,2,809
"3532",17103,7,3,902
"3533",17103,7,4,1040
"3534",17103,7,5,1044
"3535",17103,7,6,894
"3536",17103,7,7,616
"3537",17103,7,8,283
"3538",17103,7,9,99
"3539",17103,7,10,54
"3540",17103,7,11,41
"3541",17103,7,12,59
"3542",17103,7,13,105
"3543",17103,7,14,165
"3544",17103,7,15,258
"3545",17103,7,16,433
"3546",17103,7,17,536
"3547",17103,7,18,582
"3548",17103,7,19,515
"3549",17103,7,20,381
"3550",17103,7,21,394
"3551",17103,7,22,449
"3552",17103,7,23,590
"3553",17104,1,0,780
"3554",17104,1,1,885
"3555",17104,1,2,1230
"3556",17104,1,3,1468
"3557",17104,1,4,1481
"3558",17104,1,5,1139
"3559",17104,1,6,1120
"3560",17104,1,7,1056
"3561",17104,1,8,549
"3562",17104,1,9,181
"3563",17104,1,10,110
"3564",17104,1,11,84
"3565",17104,1,12,92
"3566",17104,1,13,103
"3567",17104,1,14,122
"3568",17104,1,15,220
"3569",17104,1,16,278
"3570",17104,1,17,230
"3571",17104,1,18,229
"3572",17104,1,19,223
"3573",17104,1,20,257
"3574",17104,1,21,232
"3575",17104,1,22,252
"3576",17104,1,23,237
"3577",17105,2,0,241
"3578",17105,2,1,184
"3579",17105,2,2,201
"3580",17105,2,3,169
"3581",17105,2,4,202
"3582",17105,2,5,96
"3583",17105,2,6,75
"3584",17105,2,7,48
"3585",17105,2,8,23
"3586",17105,2,9,41
"3587",17105,2,10,67
"3588",17105,2,11,56
"3589",17105,2,12,89
"3590",17105,2,13,139
"3591",17105,2,14,174
"3592",17105,2,15,167
"3593",17105,2,16,145
"3594",17105,2,17,197
"3595",17105,2,18,182
"3596",17105,2,19,157
"3597",17105,2,20,186
"3598",17105,2,21,179
"3599",17105,2,22,228
"3600",17105,2,23,209
"3601",17106,3,0,234
"3602",17106,3,1,247
"3603",17106,3,2,257
"3604",17106,3,3,299
"3605",17106,3,4,259
"3606",17106,3,5,203
"3607",17106,3,6,187
"3608",17106,3,7,160
"3609",17106,3,8,47
"3610",17106,3,9,31
"3611",17106,3,10,46
"3612",17106,3,11,41
"3613",17106,3,12,80
"3614",17106,3,13,136
"3615",17106,3,14,185
"3616",17106,3,15,137
"3617",17106,3,16,130
"3618",17106,3,17,143
"3619",17106,3,18,147
"3620",17106,3,19,148
"3621",17106,3,20,155
"3622",17106,3,21,160
"3623",17106,3,22,188
"3624",17106,3,23,205
"3625",17107,4,0,162
"3626",17107,4,1,179
"3627",17107,4,2,168
"3628",17107,4,3,164
"3629",17107,4,4,137
"3630",17107,4,5,68
"3631",17107,4,6,39
"3632",17107,4,7,33
"3633",17107,4,8,15
"3634",17107,4,9,18
"3635",17107,4,10,36
"3636",17107,4,11,48
"3637",17107,4,12,98
"3638",17107,4,13,165
"3639",17107,4,14,165
"3640",17107,4,15,131
"3641",17107,4,16,108
"3642",17107,4,17,92
"3643",17107,4,18,125
"3644",17107,4,19,141
"3645",17107,4,20,155
"3646",17107,4,21,172
"3647",17107,4,22,250
"3648",17107,4,23,272
"3649",17108,5,0,258
"3650",17108,5,1,191
"3651",17108,5,2,188
"3652",17108,5,3,168
"3653",17108,5,4,206
"3654",17108,5,5,185
"3655",17108,5,6,99
"3656",17108,5,7,81
"3657",17108,5,8,27
"3658",17108,5,9,32
"3659",17108,5,10,58
"3660",17108,5,11,42
"3661",17108,5,12,101
"3662",17108,5,13,177
"3663",17108,5,14,168
"3664",17108,5,15,162
"3665",17108,5,16,138
"3666",17108,5,17,210
"3667",17108,5,18,185
"3668",17108,5,19,189
"3669",17108,5,20,191
"3670",17108,5,21,306
"3671",17108,5,22,314
"3672",17108,5,23,363
"3673",17109,6,0,326
"3674",17109,6,1,322
"3675",17109,6,2,283
"3676",17109,6,3,322
"3677",17109,6,4,340
"3678",17109,6,5,251
"3679",17109,6,6,215
"3680",17109,6,7,145
"3681",17109,6,8,41
"3682",17109,6,9,45
"3683",17109,6,10,57
"3684",17109,6,11,63
"3685",17109,6,12,98
"3686",17109,6,13,190
"3687",17109,6,14,187
"3688",17109,6,15,203
"3689",17109,6,16,203
"3690",17109,6,17,228
"3691",17109,6,18,221
"3692",17109,6,19,249
"3693",17109,6,20,259
"3694",17109,6,21,331
"3695",17109,6,22,405
"3696",17109,6,23,571
"3697",17110,7,0,633
"3698",17110,7,1,519
"3699",17110,7,2,487
"3700",17110,7,3,726
"3701",17110,7,4,717
"3702",17110,7,5,596
"3703",17110,7,6,547
"3704",17110,7,7,411
"3705",17110,7,8,120
"3706",17110,7,9,53
"3707",17110,7,10,43
"3708",17110,7,11,46
"3709",17110,7,12,70
"3710",17110,7,13,120
"3711",17110,7,14,147
"3712",17110,7,15,224
"3713",17110,7,16,278
"3714",17110,7,17,297
"3715",17110,7,18,271
"3716",17110,7,19,264
"3717",17110,7,20,317
"3718",17110,7,21,420
"3719",17110,7,22,467
"3720",17110,7,23,567
"3721",17111,1,0,655
"3722",17111,1,1,582
"3723",17111,1,2,599
"3724",17111,1,3,964
"3725",17111,1,4,910
"3726",17111,1,5,742
"3727",17111,1,6,1356
"3728",17111,1,7,1116
"3729",17111,1,8,362
"3730",17111,1,9,111
"3731",17111,1,10,83
"3732",17111,1,11,63
"3733",17111,1,12,68
"3734",17111,1,13,91
"3735",17111,1,14,128
"3736",17111,1,15,172
"3737",17111,1,16,236
"3738",17111,1,17,298
"3739",17111,1,18,281
"3740",17111,1,19,258
"3741",17111,1,20,290
"3742",17111,1,21,283
"3743",17111,1,22,284
"3744",17111,1,23,298
"3745",17112,2,0,315
"3746",17112,2,1,331
"3747",17112,2,2,277
"3748",17112,2,3,218
"3749",17112,2,4,254
"3750",17112,2,5,216
"3751",17112,2,6,106
"3752",17112,2,7,71
"3753",17112,2,8,43
"3754",17112,2,9,18
"3755",17112,2,10,51
"3756",17112,2,11,70
"3757",17112,2,12,87
"3758",17112,2,13,116
"3759",17112,2,14,194
"3760",17112,2,15,176
"3761",17112,2,16,171
"3762",17112,2,17,201
"3763",17112,2,18,215
"3764",17112,2,19,225
"3765",17112,2,20,216
"3766",17112,2,21,220
"3767",17112,2,22,254
"3768",17112,2,23,252
"3769",17113,3,0,235
"3770",17113,3,1,250
"3771",17113,3,2,225
"3772",17113,3,3,214
"3773",17113,3,4,212
"3774",17113,3,5,161
"3775",17113,3,6,101
"3776",17113,3,7,53
"3777",17113,3,8,23
"3778",17113,3,9,16
"3779",17113,3,10,26
"3780",17113,3,11,41
"3781",17113,3,12,86
"3782",17113,3,13,159
"3783",17113,3,14,204
"3784",17113,3,15,183
"3785",17113,3,16,196
"3786",17113,3,17,159
"3787",17113,3,18,147
"3788",17113,3,19,149
"3789",17113,3,20,147
"3790",17113,3,21,175
"3791",17113,3,22,219
"3792",17113,3,23,249
"3793",17114,4,0,297
"3794",17114,4,1,419
"3795",17114,4,2,390
"3796",17114,4,3,366
"3797",17114,4,4,332
"3798",17114,4,5,197
"3799",17114,4,6,167
"3800",17114,4,7,103
"3801",17114,4,8,78
"3802",17114,4,9,27
"3803",17114,4,10,18
"3804",17114,4,11,22
"3805",17114,4,12,69
"3806",17114,4,13,149
"3807",17114,4,14,247
"3808",17114,4,15,231
"3809",17114,4,16,202
"3810",17114,4,17,177
"3811",17114,4,18,166
"3812",17114,4,19,173
"3813",17114,4,20,183
"3814",17114,4,21,195
"3815",17114,4,22,232
"3816",17114,4,23,268
"3817",17115,5,0,318
"3818",17115,5,1,311
"3819",17115,5,2,254
"3820",17115,5,3,237
"3821",17115,5,4,233
"3822",17115,5,5,165
"3823",17115,5,6,148
"3824",17115,5,7,123
"3825",17115,5,8,52
"3826",17115,5,9,25
"3827",17115,5,10,39
"3828",17115,5,11,59
"3829",17115,5,12,70
"3830",17115,5,13,195
"3831",17115,5,14,277
"3832",17115,5,15,279
"3833",17115,5,16,243
"3834",17115,5,17,229
"3835",17115,5,18,213
"3836",17115,5,19,243
"3837",17115,5,20,221
"3838",17115,5,21,324
"3839",17115,5,22,304
"3840",17115,5,23,335
"3841",17116,6,0,426
"3842",17116,6,1,490
"3843",17116,6,2,422
"3844",17116,6,3,412
"3845",17116,6,4,457
"3846",17116,6,5,393
"3847",17116,6,6,400
"3848",17116,6,7,277
"3849",17116,6,8,228
"3850",17116,6,9,80
"3851",17116,6,10,60
"3852",17116,6,11,77
"3853",17116,6,12,107
"3854",17116,6,13,152
"3855",17116,6,14,242
"3856",17116,6,15,262
"3857",17116,6,16,253
"3858",17116,6,17,299
"3859",17116,6,18,253
"3860",17116,6,19,275
"3861",17116,6,20,289
"3862",17116,6,21,269
"3863",17116,6,22,355
"3864",17116,6,23,431
"3865",17117,7,0,600
"3866",17117,7,1,703
"3867",17117,7,2,641
"3868",17117,7,3,680
"3869",17117,7,4,824
"3870",17117,7,5,861
"3871",17117,7,6,709
"3872",17117,7,7,624
"3873",17117,7,8,446
"3874",17117,7,9,165
"3875",17117,7,10,82
"3876",17117,7,11,50
"3877",17117,7,12,74
"3878",17117,7,13,106
"3879",17117,7,14,199
"3880",17117,7,15,388
"3881",17117,7,16,563
"3882",17117,7,17,399
"3883",17117,7,18,321
"3884",17117,7,19,337
"3885",17117,7,20,382
"3886",17117,7,21,528
"3887",17117,7,22,560
"3888",17117,7,23,478
"3889",17118,1,0,626
"3890",17118,1,1,688
"3891",17118,1,2,670
"3892",17118,1,3,731
"3893",17118,1,4,887
"3894",17118,1,5,863
"3895",17118,1,6,781
"3896",17118,1,7,682
"3897",17118,1,8,592
"3898",17118,1,9,237
"3899",17118,1,10,108
"3900",17118,1,11,73
"3901",17118,1,12,76
"3902",17118,1,13,94
"3903",17118,1,14,116
"3904",17118,1,15,153
"3905",17118,1,16,236
"3906",17118,1,17,276
"3907",17118,1,18,277
"3908",17118,1,19,205
"3909",17118,1,20,226
"3910",17118,1,21,277
"3911",17118,1,22,264
"3912",17118,1,23,222
"3913",17119,2,0,216
"3914",17119,2,1,272
"3915",17119,2,2,207
"3916",17119,2,3,187
"3917",17119,2,4,202
"3918",17119,2,5,156
"3919",17119,2,6,99
"3920",17119,2,7,57
"3921",17119,2,8,40
"3922",17119,2,9,30
"3923",17119,2,10,47
"3924",17119,2,11,57
"3925",17119,2,12,75
"3926",17119,2,13,104
"3927",17119,2,14,183
"3928",17119,2,15,211
"3929",17119,2,16,160
"3930",17119,2,17,191
"3931",17119,2,18,183
"3932",17119,2,19,161
"3933",17119,2,20,180
"3934",17119,2,21,199
"3935",17119,2,22,213
"3936",17119,2,23,201
"3937",17120,3,0,214
"3938",17120,3,1,166
"3939",17120,3,2,160
"3940",17120,3,3,157
"3941",17120,3,4,133
"3942",17120,3,5,107
"3943",17120,3,6,74
"3944",17120,3,7,40
"3945",17120,3,8,31
"3946",17120,3,9,18
"3947",17120,3,10,28
"3948",17120,3,11,50
"3949",17120,3,12,56
"3950",17120,3,13,130
"3951",17120,3,14,189
"3952",17120,3,15,175
"3953",17120,3,16,149
"3954",17120,3,17,141
"3955",17120,3,18,154
"3956",17120,3,19,149
"3957",17120,3,20,166
"3958",17120,3,21,196
"3959",17120,3,22,230
"3960",17120,3,23,220
"3961",17121,4,0,252
"3962",17121,4,1,220
"3963",17121,4,2,184
"3964",17121,4,3,193
"3965",17121,4,4,191
"3966",17121,4,5,127
"3967",17121,4,6,99
"3968",17121,4,7,69
"3969",17121,4,8,44
"3970",17121,4,9,24
"3971",17121,4,10,25
"3972",17121,4,11,49
"3973",17121,4,12,46
"3974",17121,4,13,88
"3975",17121,4,14,159
"3976",17121,4,15,176
"3977",17121,4,16,156
"3978",17121,4,17,148
"3979",17121,4,18,157
"3980",17121,4,19,136
"3981",17121,4,20,162
"3982",17121,4,21,193
"3983",17121,4,22,186
"3984",17121,4,23,194
"3985",17122,5,0,226
"3986",17122,5,1,205
"3987",17122,5,2,201
"3988",17122,5,3,192
"3989",17122,5,4,203
"3990",17122,5,5,172
"3991",17122,5,6,123
"3992",17122,5,7,95
"3993",17122,5,8,57
"3994",17122,5,9,24
"3995",17122,5,10,32
"3996",17122,5,11,45
"3997",17122,5,12,54
"3998",17122,5,13,121
"3999",17122,5,14,197
"4000",17122,5,15,187
"4001",17122,5,16,181
"4002",17122,5,17,162
"4003",17122,5,18,178
"4004",17122,5,19,164
"4005",17122,5,20,169
"4006",17122,5,21,209
"4007",17122,5,22,232
"4008",17122,5,23,280
"4009",17123,6,0,426
"4010",17123,6,1,408
"4011",17123,6,2,407
"4012",17123,6,3,388
"4013",17123,6,4,438
"4014",17123,6,5,519
"4015",17123,6,6,363
"4016",17123,6,7,322
"4017",17123,6,8,231
"4018",17123,6,9,60
"4019",17123,6,10,54
"4020",17123,6,11,68
"4021",17123,6,12,65
"4022",17123,6,13,125
"4023",17123,6,14,196
"4024",17123,6,15,260
"4025",17123,6,16,240
"4026",17123,6,17,241
"4027",17123,6,18,218
"4028",17123,6,19,226
"4029",17123,6,20,247
"4030",17123,6,21,286
"4031",17123,6,22,340
"4032",17123,6,23,409
"4033",17124,7,0,687
"4034",17124,7,1,921
"4035",17124,7,2,794
"4036",17124,7,3,735
"4037",17124,7,4,926
"4038",17124,7,5,1068
"4039",17124,7,6,804
"4040",17124,7,7,719
"4041",17124,7,8,597
"4042",17124,7,9,177
"4043",17124,7,10,94
"4044",17124,7,11,68
"4045",17124,7,12,53
"4046",17124,7,13,85
"4047",17124,7,14,96
"4048",17124,7,15,153
"4049",17124,7,16,215
"4050",17124,7,17,253
"4051",17124,7,18,266
"4052",17124,7,19,285
"4053",17124,7,20,332
"4054",17124,7,21,339
"4055",17124,7,22,343
"4056",17124,7,23,394
"4057",17125,1,0,548
"4058",17125,1,1,710
"4059",17125,1,2,770
"4060",17125,1,3,812
"4061",17125,1,4,898
"4062",17125,1,5,984
"4063",17125,1,6,871
"4064",17125,1,7,801
"4065",17125,1,8,737
"4066",17125,1,9,225
"4067",17125,1,10,116
"4068",17125,1,11,53
"4069",17125,1,12,57
"4070",17125,1,13,74
"4071",17125,1,14,114
"4072",17125,1,15,132
"4073",17125,1,16,180
"4074",17125,1,17,246
"4075",17125,1,18,240
"4076",17125,1,19,211
"4077",17125,1,20,237
"4078",17125,1,21,287
"4079",17125,1,22,258
"4080",17125,1,23,229
"4081",17126,2,0,275
"4082",17126,2,1,272
"4083",17126,2,2,209
"4084",17126,2,3,212
"4085",17126,2,4,231
"4086",17126,2,5,164
"4087",17126,2,6,87
"4088",17126,2,7,63
"4089",17126,2,8,42
"4090",17126,2,9,33
"4091",17126,2,10,22
"4092",17126,2,11,46
"4093",17126,2,12,63
"4094",17126,2,13,114
"4095",17126,2,14,159
"4096",17126,2,15,208
"4097",17126,2,16,166
"4098",17126,2,17,179
"4099",17126,2,18,196
"4100",17126,2,19,173
"4101",17126,2,20,157
"4102",17126,2,21,203
"4103",17126,2,22,200
"4104",17126,2,23,196
"4105",17127,3,0,224
"4106",17127,3,1,219
"4107",17127,3,2,151
"4108",17127,3,3,150
"4109",17127,3,4,155
"4110",17127,3,5,163
"4111",17127,3,6,124
"4112",17127,3,7,74
"4113",17127,3,8,52
"4114",17127,3,9,24
"4115",17127,3,10,51
"4116",17127,3,11,53
"4117",17127,3,12,68
"4118",17127,3,13,120
"4119",17127,3,14,175
"4120",17127,3,15,198
"4121",17127,3,16,184
"4122",17127,3,17,195
"4123",17127,3,18,220
"4124",17127,3,19,197
"4125",17127,3,20,211
"4126",17127,3,21,277
"4127",17127,3,22,245
"4128",17127,3,23,245
"4129",17128,4,0,298
"4130",17128,4,1,224
"4131",17128,4,2,189
"4132",17128,4,3,193
"4133",17128,4,4,193
"4134",17128,4,5,224
"4135",17128,4,6,143
"4136",17128,4,7,127
"4137",17128,4,8,129
"4138",17128,4,9,53
"4139",17128,4,10,78
"4140",17128,4,11,66
"4141",17128,4,12,63
"4142",17128,4,13,102
"4143",17128,4,14,190
"4144",17128,4,15,159
"4145",17128,4,16,157
"4146",17128,4,17,152
"4147",17128,4,18,173
"4148",17128,4,19,163
"4149",17128,4,20,165
"4150",17128,4,21,210
"4151",17128,4,22,200
"4152",17128,4,23,179
"4153",17129,5,0,216
"4154",17129,5,1,220
"4155",17129,5,2,244
"4156",17129,5,3,245
"4157",17129,5,4,277
"4158",17129,5,5,274
"4159",17129,5,6,257
"4160",17129,5,7,237
"4161",17129,5,8,192
"4162",17129,5,9,49
"4163",17129,5,10,62
"4164",17129,5,11,56
"4165",17129,5,12,62
"4166",17129,5,13,65
"4167",17129,5,14,77
"4168",17129,5,15,70
"4169",17129,5,16,81
"4170",17129,5,17,82
"4171",17129,5,18,115
"4172",17129,5,19,81
"4173",17129,5,20,94
"4174",17129,5,21,95
"4175",17129,5,22,82
"4176",17129,5,23,94
"4177",17130,6,0,96
"4178",17130,6,1,122
"4179",17130,6,2,133
"4180",17130,6,3,149
"4181",17130,6,4,171
"4182",17130,6,5,156
"4183",17130,6,6,148
"4184",17130,6,7,111
"4185",17130,6,8,79
"4186",17130,6,9,21
"4187",17130,6,10,32
"4188",17130,6,11,30
"4189",17130,6,12,36
"4190",17130,6,13,40
"4191",17130,6,14,48
"4192",17130,6,15,76
"4193",17130,6,16,105
"4194",17130,6,17,190
"4195",17130,6,18,327
"4196",17130,6,19,371
"4197",17130,6,20,282
"4198",17130,6,21,161
"4199",17130,6,22,181
"4200",17130,6,23,267
"4201",17131,7,0,497
"4202",17131,7,1,438
"4203",17131,7,2,355
"4204",17131,7,3,408
"4205",17131,7,4,464
"4206",17131,7,5,503
"4207",17131,7,6,340
"4208",17131,7,7,376
"4209",17131,7,8,355
"4210",17131,7,9,93
"4211",17131,7,10,76
"4212",17131,7,11,39
"4213",17131,7,12,26
"4214",17131,7,13,44
"4215",17131,7,14,72
"4216",17131,7,15,101
"4217",17131,7,16,130
"4218",17131,7,17,137
"4219",17131,7,18,140
"4220",17131,7,19,124
"4221",17131,7,20,143
"4222",17131,7,21,188
"4223",17131,7,22,176
"4224",17131,7,23,220
"4225",17132,1,0,315
"4226",17132,1,1,323
"4227",17132,1,2,361
"4228",17132,1,3,427
"4229",17132,1,4,469
"4230",17132,1,5,454
"4231",17132,1,6,378
"4232",17132,1,7,414
"4233",17132,1,8,363
"4234",17132,1,9,123
"4235",17132,1,10,73
"4236",17132,1,11,48
"4237",17132,1,12,38
"4238",17132,1,13,44
"4239",17132,1,14,82
"4240",17132,1,15,88
"4241",17132,1,16,131
"4242",17132,1,17,155
"4243",17132,1,18,147
"4244",17132,1,19,147
"4245",17132,1,20,152
"4246",17132,1,21,132
"4247",17132,1,22,213
"4248",17132,1,23,176
"4249",17133,2,0,218
"4250",17133,2,1,218
"4251",17133,2,2,182
"4252",17133,2,3,175
"4253",17133,2,4,157
"4254",17133,2,5,157
"4255",17133,2,6,121
"4256",17133,2,7,77
"4257",17133,2,8,57
"4258",17133,2,9,29
"4259",17133,2,10,23
"4260",17133,2,11,66
"4261",17133,2,12,63
"4262",17133,2,13,90
"4263",17133,2,14,172
"4264",17133,2,15,177
"4265",17133,2,16,188
"4266",17133,2,17,168
"4267",17133,2,18,161
"4268",17133,2,19,164
"4269",17133,2,20,155
"4270",17133,2,21,155
"4271",17133,2,22,162
"4272",17133,2,23,200
"4273",17134,3,0,188
"4274",17134,3,1,181
"4275",17134,3,2,151
"4276",17134,3,3,148
"4277",17134,3,4,112
"4278",17134,3,5,134
"4279",17134,3,6,81
"4280",17134,3,7,53
"4281",17134,3,8,47
"4282",17134,3,9,18
"4283",17134,3,10,29
"4284",17134,3,11,33
"4285",17134,3,12,39
"4286",17134,3,13,98
"4287",17134,3,14,149
"4288",17134,3,15,181
"4289",17134,3,16,131
"4290",17134,3,17,130
"4291",17134,3,18,139
"4292",17134,3,19,151
"4293",17134,3,20,136
"4294",17134,3,21,147
"4295",17134,3,22,161
"4296",17134,3,23,173
"4297",17135,4,0,253
"4298",17135,4,1,179
"4299",17135,4,2,156
"4300",17135,4,3,153
"4301",17135,4,4,142
"4302",17135,4,5,133
"4303",17135,4,6,89
"4304",17135,4,7,77
"4305",17135,4,8,60
"4306",17135,4,9,15
"4307",17135,4,10,27
"4308",17135,4,11,43
"4309",17135,4,12,52
"4310",17135,4,13,102
"4311",17135,4,14,163
"4312",17135,4,15,161
"4313",17135,4,16,141
"4314",17135,4,17,127
"4315",17135,4,18,124
"4316",17135,4,19,138
"4317",17135,4,20,135
"4318",17135,4,21,180
"4319",17135,4,22,171
"4320",17135,4,23,203
"4321",17136,5,0,229
"4322",17136,5,1,257
"4323",17136,5,2,182
"4324",17136,5,3,186
"4325",17136,5,4,203
"4326",17136,5,5,164
"4327",17136,5,6,131
"4328",17136,5,7,90
"4329",17136,5,8,62
"4330",17136,5,9,29
"4331",17136,5,10,23
"4332",17136,5,11,35
"4333",17136,5,12,86
"4334",17136,5,13,124
"4335",17136,5,14,189
"4336",17136,5,15,206
"4337",17136,5,16,170
"4338",17136,5,17,155
"4339",17136,5,18,155
"4340",17136,5,19,164
"4341",17136,5,20,179
"4342",17136,5,21,206
"4343",17136,5,22,240
"4344",17136,5,23,271
"4345",17137,6,0,359
"4346",17137,6,1,395
"4347",17137,6,2,303
"4348",17137,6,3,360
"4349",17137,6,4,411
"4350",17137,6,5,448
"4351",17137,6,6,378
"4352",17137,6,7,301
"4353",17137,6,8,253
"4354",17137,6,9,69
"4355",17137,6,10,45
"4356",17137,6,11,31
"4357",17137,6,12,73
"4358",17137,6,13,117
"4359",17137,6,14,190
"4360",17137,6,15,209
"4361",17137,6,16,181
"4362",17137,6,17,208
"4363",17137,6,18,211
"4364",17137,6,19,282
"4365",17137,6,20,251
"4366",17137,6,21,248
"4367",17137,6,22,296
"4368",17137,6,23,412
"4369",17138,7,0,580
"4370",17138,7,1,822
"4371",17138,7,2,840
