"","x"
"4477",-43
"4478",31
"4479",44
"4480",7
"4481",-38
"4482",-13
"4483",18
"4484",1
"4485",18
"4486",-8
"4487",-13
"4488",37
"4489",-4
"4490",48
"4491",-44
"4492",54
"4493",-54
"4494",48
"4495",-20
"4496",-17
"4497",-47
"4498",8
"4499",-7
"4500",3
"4501",-91
"4502",87
"4503",1
"4504",-41
"4505",56
"4506",-63
"4507",23
"4508",17
"4509",-6
"4510",11
"4511",14
"4512",429
"4513",3
"4514",-329
"4515",-15
"4516",33
"4517",-12
"4518",-23
"4519",-19
"4520",0
"4521",-64
"4522",17
"4523",-26
"4524",1
"4525",4
"4526",-47
"4527",40
"4528",4
"4529",76
"4530",-101
"4531",-64
"4532",-98
"4533",159
"4534",-8
"4535",-40
"4536",-7
"4537",51
"4538",42
"4539",-72
"4540",35
"4541",-80
"4542",-41
"4543",101
"4544",-56
"4545",102
"4546",7
"4547",-16
"4548",10
"4549",-28
"4550",10
"4551",-21
"4552",-4
"4553",-1
"4554",-22
"4555",11
"4556",27
"4557",-16
"4558",-36
"4559",-55
"4560",-95
"4561",66
"4562",70
"4563",41
"4564",-180
"4565",-83
"4566",152
"4567",23
"4568",-177
"4569",273
"4570",31
"4571",-6
"4572",-2
"4573",17
"4574",7
"4575",-40
"4576",-10
"4577",4
"4578",29
"4579",15
"4580",-40
"4581",16
"4582",3
"4583",-23
"4584",9
"4585",-15
"4586",19
"4587",2
"4588",-27
"4589",34
"4590",-12
"4591",32
"4592",-6
"4593",2
"4594",-1
"4595",-2
"4596",10
"4597",7
"4598",9
"4599",-37
"4600",-10
"4601",28
"4602",-46
"4603",18
"4604",25
"4605",2
"4606",21
"4607",12
"4608",-64
"4609",21
"4610",-41
"4611",43
"4612",-26
"4613",-25
"4614",20
"4615",-9
"4616",41
"4617",12
"4618",5
"4619",-20
"4620",26
"4621",-6
"4622",-37
"4623",21
"4624",19
"4625",-25
"4626",-18
"4627",25
"4628",4
"4629",64
"4630",-25
"4631",-25
"4632",-22
"4633",-79
"4634",13
"4635",-1
"4636",9
"4637",0
"4638",1
"4639",32
"4640",6
"4641",20
"4642",26
"4643",3
"4644",-17
"4645",-8
"4646",-15
"4647",-14
"4648",-4
"4649",18
"4650",-10
"4651",-3
"4652",-7
"4653",11
"4654",-4
"4655",-13
"4656",-12
"4657",7
"4658",-55
"4659",53
"4660",-49
"4661",33
"4662",29
"4663",-15
"4664",38
"4665",20
"4666",-4
"4667",2
"4668",3
"4669",65
"4670",-155
"4671",-13
"4672",55
"4673",-16
"4674",29
"4675",-7
"4676",10
"4677",21
"4678",-17
"4679",-15
"4680",-176
"4681",13
"4682",84
"4683",-21
"4684",-74
"4685",52
"4686",-12
"4687",75
"4688",16
"4689",103
"4690",-3
"4691",-18
"4692",-11
"4693",-46
"4694",-53
"4695",9
"4696",73
"4697",-34
"4698",12
"4699",66
"4700",46
"4701",-101
"4702",-35
"4703",-113
"4704",-246
"4705",-129
"4706",148
"4707",89
"4708",-181
"4709",-38
"4710",77
"4711",16
"4712",134
"4713",232
"4714",47
"4715",44
"4716",1
"4717",-23
"4718",-33
"4719",24
"4720",-53
"4721",-1
"4722",9
"4723",-31
"4724",-1
"4725",-12
"4726",-33
"4727",-87
"4728",-221
"4729",-169
"4730",-7
"4731",42
"4732",-48
"4733",-73
"4734",-17
"4735",51
"4736",185
"4737",310
"4738",106
"4739",44
"4740",-5
"4741",-9
"4742",-21
"4743",-5
"4744",-23
"4745",-46
"4746",-37
"4747",19
"4748",30
"4749",-24
"4750",1
"4751",33
"4752",-35
"4753",3
"4754",51
"4755",12
"4756",-33
"4757",67
"4758",42
"4759",6
"4760",-12
"4761",16
"4762",-25
"4763",-8
"4764",-6
"4765",-65
"4766",-54
"4767",30
"4768",53
"4769",-12
"4770",-2
"4771",37
"4772",-21
"4773",-10
"4774",-5
"4775",-24
"4776",59
"4777",2
"4778",28
"4779",14
"4780",3
"4781",40
"4782",-33
"4783",28
"4784",-45
"4785",13
"4786",-16
"4787",4
"4788",-12
"4789",-37
"4790",-7
"4791",19
"4792",15
"4793",3
"4794",20
"4795",-36
"4796",2
"4797",-12
"4798",11
"4799",-18
"4800",-3
"4801",36
"4802",-16
"4803",45
"4804",-23
"4805",-13
"4806",44
"4807",-16
"4808",9
"4809",3
"4810",-22
"4811",-14
"4812",24
"4813",-19
"4814",-66
"4815",33
"4816",36
"4817",0
"4818",4
"4819",-6
"4820",29
"4821",-34
"4822",-15
"4823",41
"4824",-42
"4825",16
"4826",68
"4827",-20
"4828",-3
"4829",-5
"4830",20
"4831",21
"4832",-31
"4833",-33
"4834",0
"4835",-5
"4836",-1
"4837",-10
"4838",-5
"4839",45
"4840",4
"4841",-17
"4842",16
"4843",21
"4844",-42
"4845",-23
"4846",20
"4847",-17
"4848",86
"4849",17
"4850",-57
"4851",37
"4852",-19
"4853",65
"4854",7
"4855",-47
"4856",1
"4857",-97
"4858",1
"4859",21
"4860",-3
"4861",3
"4862",24
"4863",-4
"4864",18
"4865",11
"4866",41
"4867",-17
"4868",-5
"4869",-23
"4870",58
"4871",23
"4872",118
"4873",-3
"4874",26
"4875",8
"4876",28
"4877",91
"4878",-78
"4879",-49
"4880",-6
"4881",-219
"4882",-25
"4883",-13
"4884",-21
"4885",39
"4886",13
"4887",7
"4888",47
"4889",40
"4890",-29
"4891",58
"4892",-51
"4893",76
"4894",-3
"4895",84
"4896",226
"4897",327
"4898",415
"4899",-174
"4900",58
"4901",-247
"4902",461
"4903",146
"4904",-180
"4905",-665
"4906",-327
"4907",-170
"4908",-55
"4909",-19
"4910",20
"4911",32
"4912",53
"4913",43
"4914",53
"4915",-32
"4916",-24
"4917",17
"4918",-6
"4919",-36
"4920",22
"4921",12
"4922",-9
"4923",-36
"4924",30
"4925",-58
"4926",-67
"4927",-17
"4928",0
"4929",-38
"4930",12
"4931",1
"4932",20
"4933",-1
"4934",21
"4935",-11
"4936",24
"4937",45
"4938",-51
"4939",17
"4940",-24
"4941",7
"4942",-15
"4943",19
"4944",-76
"4945",17
"4946",-22
"4947",-6
"4948",7
"4949",-12
"4950",18
"4951",-10
"4952",7
"4953",-7
"4954",8
"4955",20
"4956",-12
"4957",62
"4958",2
"4959",-40
"4960",-5
"4961",23
"4962",-5
"4963",-9
"4964",-2
"4965",-10
"4966",18
"4967",-11
"4968",-55
"4969",-16
"4970",37
"4971",-18
"4972",-24
"4973",15
"4974",-3
"4975",9
"4976",11
"4977",9
"4978",11
"4979",18
"4980",-21
"4981",37
"4982",47
"4983",-25
"4984",-44
"4985",5
"4986",-7
"4987",11
"4988",-22
"4989",-6
"4990",26
"4991",-15
"4992",2
"4993",-20
"4994",-50
"4995",-10
"4996",67
"4997",-47
"4998",-5
"4999",-7
"5000",12
"5001",44
"5002",3
"5003",23
"5004",2
"5005",20
"5006",30
"5007",-16
"5008",-40
"5009",-14
"5010",2
"5011",-14
"5012",10
"5013",37
"5014",-64
"5015",45
"5016",7
"5017",-56
"5018",0
"5019",-67
"5020",63
"5021",-73
"5022",21
"5023",9
"5024",-36
"5025",97
"5026",-4
"5027",17
"5028",32
"5029",43
"5030",52
"5031",-53
"5032",-64
"5033",19
"5034",-1
"5035",21
"5036",20
"5037",-42
"5038",-2
"5039",28
"5040",-7
"5041",36
"5042",-81
"5043",32
"5044",26
"5045",-91
"5046",48
"5047",12
"5048",-143
"5049",115
"5050",-2
"5051",4
"5052",19
"5053",-3
"5054",25
"5055",-22
"5056",-46
"5057",-13
"5058",67
"5059",-35
"5060",41
"5061",12
"5062",-13
"5063",-28
"5064",-98
"5065",-222
"5066",-378
"5067",222
"5068",101
"5069",286
"5070",-511
"5071",-247
"5072",32
"5073",347
"5074",244
"5075",148
"5076",63
"5077",32
"5078",-14
"5079",-12
"5080",-15
"5081",32
"5082",-84
"5083",21
"5084",37
"5085",-5
"5086",39
"5087",-37
"5088",77
"5089",-98
"5090",2
"5091",7
"5092",19
"5093",-74
"5094",65
"5095",-1
"5096",3
"5097",12
"5098",21
"5099",-3
"5100",-12
"5101",87
"5102",56
"5103",-18
"5104",-33
"5105",-97
"5106",66
"5107",-58
"5108",38
"5109",10
"5110",-4
"5111",41
"5112",79
"5113",-80
"5114",2
"5115",-24
"5116",-33
"5117",16
"5118",-51
"5119",7
"5120",23
"5121",-5
"5122",-15
"5123",10
"5124",4
"5125",-2
"5126",66
"5127",-15
"5128",-31
"5129",-30
"5130",21
"5131",23
"5132",3
"5133",-40
"5134",51
"5135",37
"5136",59
"5137",-24
"5138",-40
"5139",-36
"5140",25
"5141",-58
"5142",6
"5143",-7
"5144",-9
"5145",-19
"5146",5
"5147",5
"5148",15
"5149",41
"5150",31
"5151",-33
"5152",-8
"5153",43
"5154",-26
"5155",-26
"5156",1
"5157",35
"5158",-19
"5159",27
"5160",10
"5161",-11
"5162",-12
"5163",47
"5164",-102
"5165",-13
"5166",-13
"5167",16
"5168",10
"5169",-10
"5170",17
"5171",-28
"5172",-8
"5173",28
"5174",-5
"5175",19
"5176",0
"5177",-10
"5178",10
"5179",-13
"5180",38
"5181",-39
"5182",48
"5183",-62
"5184",-19
"5185",-11
"5186",68
"5187",45
"5188",-64
"5189",9
"5190",-30
"5191",17
"5192",40
"5193",-38
"5194",-5
"5195",25
"5196",-24
"5197",16
"5198",28
"5199",27
"5200",-15
"5201",-58
"5202",9
"5203",-39
"5204",39
"5205",23
"5206",3
"5207",43
"5208",2
"5209",15
"5210",74
"5211",73
"5212",-54
"5213",106
"5214",-67
"5215",-10
"5216",17
"5217",-176
"5218",-23
"5219",-15
"5220",-22
"5221",-3
"5222",30
"5223",17
"5224",17
"5225",-2
"5226",-3
"5227",9
"5228",76
"5229",-91
"5230",51
"5231",34
"5232",26
"5233",-27
"5234",25
"5235",-107
"5236",-183
"5237",-347
"5238",367
"5239",94
"5240",-128
"5241",215
"5242",-63
"5243",-30
"5244",4
"5245",-7
"5246",39
"5247",3
"5248",-2
"5249",4
"5250",112
"5251",-24
"5252",21
"5253",8
"5254",-48
"5255",40
"5256",-124
"5257",247
"5258",-96
"5259",-28
"5260",107
"5261",24
"5262",-73
"5263",-54
"5264",-48
"5265",-64
"5266",-12
"5267",17
"5268",-6
"5269",-53
"5270",-28
"5271",57
"5272",14
"5273",49
"5274",8
"5275",-34
"5276",21
"5277",-6
"5278",-19
"5279",-46
"5280",-43
"5281",44
"5282",-11
"5283",-2
"5284",56
"5285",-33
"5286",43
"5287",-56
"5288",-13
"5289",6
"5290",22
"5291",-8
"5292",12
"5293",18
"5294",0
"5295",21
"5296",0
"5297",23
"5298",-68
"5299",42
"5300",-35
"5301",12
"5302",-18
"5303",-32
"5304",56
"5305",-5
"5306",-2
"5307",-43
"5308",70
"5309",-27
"5310",-15
"5311",-16
"5312",-13
"5313",20
"5314",-5
"5315",2
"5316",7
"5317",8
"5318",42
"5319",27
"5320",-56
"5321",-36
"5322",-5
"5323",13
"5324",-2
"5325",1
"5326",17
"5327",-28
"5328",36
"5329",-14
"5330",25
"5331",-42
"5332",25
"5333",42
"5334",-54
"5335",7
"5336",-5
"5337",7
"5338",-29
"5339",27
"5340",9
"5341",17
"5342",26
"5343",-32
"5344",14
"5345",-8
"5346",-17
"5347",19
"5348",-39
"5349",17
"5350",-19
"5351",68
"5352",20
"5353",23
"5354",-46
"5355",66
"5356",62
"5357",61
"5358",11
"5359",-17
"5360",-118
"5361",-100
"5362",0
"5363",-29
"5364",5
"5365",-22
"5366",-41
"5367",40
"5368",11
"5369",22
"5370",-9
"5371",12
"5372",-40
"5373",50
"5374",-6
"5375",-42
"5376",-24
"5377",136
"5378",-20
"5379",-22
"5380",-4
"5381",-32
"5382",93
"5383",-82
"5384",141
"5385",-102
"5386",-56
"5387",-24
"5388",10
"5389",14
"5390",-9
"5391",23
"5392",153
"5393",32
"5394",-121
"5395",19
"5396",-10
"5397",166
"5398",-143
"5399",13
"5400",13
"5401",-70
"5402",12
"5403",5
"5404",284
"5405",445
"5406",-554
"5407",-65
"5408",220
"5409",-393
"5410",17
"5411",-28
"5412",1
"5413",-8
"5414",-15
"5415",17
"5416",52
"5417",-69
"5418",-72
"5419",70
"5420",-108
"5421",45
"5422",12
"5423",18
"5424",11
"5425",-174
"5426",89
"5427",-33
"5428",-70
"5429",-24
"5430",55
"5431",34
"5432",57
"5433",85
"5434",-14
"5435",11
"5436",11
"5437",38
"5438",52
"5439",-106
"5440",4
"5441",-54
"5442",13
"5443",34
"5444",-30
"5445",2
"5446",17
"5447",-2
"5448",39
"5449",1
"5450",-18
"5451",21
"5452",-38
"5453",-25
"5454",-1
"5455",47
"5456",-2
"5457",12
"5458",-12
"5459",1
"5460",3
"5461",-4
"5462",-23
"5463",18
"5464",-11
"5465",-25
"5466",46
"5467",-38
"5468",20
"5469",24
"5470",-26
"5471",51
"5472",-61
"5473",19
"5474",-12
"5475",67
"5476",-95
"5477",37
"5478",-10
"5479",38
"5480",3
"5481",-2
"5482",-4
"5483",-6
"5484",3
"5485",-24
"5486",-15
"5487",-47
"5488",80
"5489",-32
"5490",41
"5491",-1
"5492",20
"5493",-44
"5494",34
"5495",-43
"5496",-30
"5497",40
"5498",15
"5499",-15
"5500",42
"5501",-17
"5502",19
"5503",-25
"5504",-1
"5505",-10
"5506",12
"5507",-4
"5508",11
"5509",-9
"5510",-5
"5511",13
"5512",-22
"5513",42
"5514",-13
"5515",-14
"5516",2
"5517",14
"5518",32
"5519",-43
"5520",3
"5521",17
"5522",16
"5523",-78
"5524",89
"5525",-69
"5526",-40
"5527",40
"5528",0
"5529",-7
"5530",17
"5531",-8
"5532",15
"5533",33
"5534",-2
"5535",-40
"5536",25
"5537",26
"5538",-24
"5539",46
"5540",-12
"5541",-48
"5542",-6
"5543",41
"5544",47
"5545",-115
"5546",106
"5547",-103
"5548",98
"5549",-17
"5550",-44
"5551",37
"5552",-110
"5553",35
"5554",21
"5555",19
"5556",1
"5557",-2
"5558",-4
"5559",-21
"5560",-155
"5561",-23
"5562",94
"5563",-8
"5564",-82
"5565",-59
"5566",-93
"5567",180
"5568",118
"5569",171
"5570",-91
"5571",84
"5572",-48
"5573",-25
"5574",76
"5575",33
"5576",-68
"5577",-63
"5578",-27
"5579",29
"5580",-12
"5581",-8
"5582",0
"5583",-10
"5584",-33
"5585",14
"5586",36
"5587",-49
"5588",43
"5589",-51
"5590",20
"5591",-3
"5592",19
"5593",-2
"5594",-30
"5595",66
"5596",-89
"5597",48
"5598",0
"5599",9
"5600",-11
"5601",-10
"5602",37
"5603",-12
"5604",-19
"5605",-1
"5606",-10
"5607",20
"5608",-11
"5609",65
"5610",-64
"5611",35
"5612",-18
"5613",16
"5614",-12
"5615",20
"5616",-33
"5617",-20
"5618",37
"5619",-13
"5620",-1
"5621",25
"5622",-19
"5623",4
"5624",7
"5625",2
"5626",-4
"5627",0
"5628",9
"5629",-18
"5630",10
"5631",-17
"5632",11
"5633",-5
"5634",10
"5635",-13
"5636",26
"5637",-14
"5638",4
"5639",5
"5640",-40
"5641",44
"5642",-9
"5643",-48
"5644",76
"5645",-8
"5646",-2
"5647",-22
"5648",-6
"5649",5
"5650",-5
"5651",6
"5652",2
"5653",-14
"5654",-38
"5655",63
"5656",-21
"5657",16
"5658",3
"5659",11
"5660",-21
"5661",32
"5662",-70
"5663",44
"5664",46
"5665",31
"5666",-63
"5667",18
"5668",-17
"5669",-27
"5670",-4
"5671",1
"5672",10
"5673",-3
"5674",-3
"5675",2
"5676",-13
"5677",-5
"5678",12
"5679",-10
"5680",39
"5681",-42
"5682",12
"5683",22
"5684",34
"5685",-9
"5686",-28
"5687",-57
"5688",67
"5689",-2
"5690",18
"5691",20
"5692",-144
"5693",99
"5694",21
"5695",-51
"5696",25
"5697",-15
"5698",-3
"5699",6
"5700",1
"5701",-23
"5702",55
"5703",-3
"5704",26
"5705",-68
"5706",11
"5707",-37
"5708",31
"5709",5
"5710",36
"5711",-1
"5712",-21
"5713",-71
"5714",38
"5715",35
"5716",-22
"5717",4
"5718",-25
"5719",22
"5720",11
"5721",-9
"5722",9
"5723",-9
"5724",-4
"5725",29
"5726",15
"5727",-44
"5728",28
"5729",15
"5730",37
"5731",-21
"5732",21
"5733",-57
"5734",234
"5735",-217
"5736",-91
"5737",-113
"5738",11
"5739",111
"5740",-100
"5741",16
"5742",-13
"5743",-12
"5744",26
"5745",79
"5746",46
"5747",-9
"5748",0
"5749",33
"5750",-17
"5751",20
"5752",-2
"5753",-4
"5754",-12
"5755",5
"5756",35
"5757",41
"5758",173
"5759",-130
"5760",-181
"5761",13
"5762",29
"5763",186
"5764",5
"5765",-92
"5766",-20
"5767",-37
"5768",1
"5769",-14
"5770",-6
"5771",-8
"5772",12
"5773",14
"5774",-24
"5775",39
"5776",-15
"5777",-33
"5778",48
"5779",-22
"5780",3
"5781",-25
"5782",46
"5783",-24
"5784",14
"5785",-19
"5786",-33
"5787",31
"5788",-14
"5789",-14
"5790",26
"5791",-22
"5792",8
"5793",-12
"5794",11
"5795",5
"5796",3
"5797",-57
"5798",-88
"5799",-24
"5800",180
"5801",-5
"5802",16
"5803",-2
"5804",-5
"5805",22
"5806",-28
"5807",1
"5808",28
"5809",-17
"5810",12
"5811",27
"5812",-10
"5813",-34
"5814",-16
"5815",14
"5816",-10
"5817",-7
"5818",7
"5819",8
"5820",-5
"5821",39
"5822",1
"5823",-5
"5824",-39
"5825",5
"5826",-24
"5827",12
"5828",25
"5829",-9
"5830",33
"5831",-42
"5832",8
"5833",-23
"5834",30
"5835",-33
"5836",-37
"5837",18
"5838",12
"5839",-4
"5840",7
"5841",31
"5842",-14
"5843",4
"5844",22
"5845",-24
"5846",34
"5847",-9
"5848",-35
"5849",39
"5850",-16
"5851",-22
"5852",-16
"5853",22
"5854",-20
"5855",84
"5856",25
"5857",-26
"5858",-81
"5859",64
"5860",-29
"5861",-29
"5862",-9
"5863",11
"5864",39
"5865",2
"5866",-18
"5867",-2
"5868",-7
"5869",29
"5870",-66
"5871",31
"5872",4
"5873",18
"5874",-2
"5875",21
"5876",4
"5877",-28
"5878",-24
"5879",48
"5880",-5
"5881",58
"5882",37
"5883",2
"5884",46
"5885",-36
"5886",-133
"5887",73
"5888",21
"5889",-75
"5890",-4
"5891",-9
"5892",-6
"5893",-8
"5894",-45
"5895",81
"5896",9
"5897",13
"5898",-82
"5899",62
"5900",5
"5901",13
"5902",8
"5903",15
"5904",53
"5905",120
"5906",-18
"5907",-20
"5908",53
"5909",-60
"5910",-7
"5911",-34
"5912",-30
"5913",-26
"5914",-106
"5915",30
"5916",-22
"5917",-29
"5918",23
"5919",11
"5920",46
"5921",8
"5922",-18
"5923",11
"5924",-57
"5925",-3
"5926",-191
"5927",96
"5928",186
"5929",-1
"5930",-59
"5931",-185
"5932",29
"5933",82
"5934",8
"5935",28
"5936",2
"5937",4
"5938",-10
"5939",18
"5940",8
"5941",-38
"5942",28
"5943",27
"5944",-28
"5945",12
"5946",-25
"5947",6
"5948",27
"5949",26
"5950",-50
"5951",20
"5952",-31
"5953",14
"5954",26
"5955",-24
"5956",-5
"5957",11
"5958",-27
"5959",20
"5960",-3
"5961",4
"5962",2
"5963",-14
"5964",27
"5965",70
"5966",97
"5967",30
"5968",-212
"5969",24
"5970",-30
"5971",8
"5972",-14
"5973",20
"5974",39
"5975",-16
"5976",97
"5977",-39
"5978",59
"5979",17
"5980",17
"5981",-49
"5982",-75
"5983",2
"5984",-32
"5985",-26
"5986",3
"5987",-24
"5988",13
"5989",-56
"5990",54
"5991",6
"5992",45
"5993",-32
"5994",3
"5995",-23
"5996",-12
"5997",19
"5998",-2
"5999",85
"6000",-55
"6001",-16
"6002",13
"6003",1
"6004",13
"6005",19
"6006",-18
"6007",-25
"6008",-6
"6009",-17
"6010",7
"6011",4
"6012",2
"6013",7
"6014",-19
"6015",8
"6016",30
"6017",-8
"6018",9
"6019",-21
"6020",2
"6021",17
"6022",9
"6023",34
"6024",-120
"6025",123
"6026",60
"6027",-111
"6028",63
"6029",-26
"6030",-4
"6031",-20
"6032",-82
"6033",27
"6034",14
"6035",4
"6036",23
"6037",-6
"6038",13
"6039",7
"6040",-38
"6041",69
"6042",8
"6043",-42
"6044",9
"6045",26
"6046",5
"6047",-8
"6048",24
"6049",62
"6050",-118
"6051",89
"6052",-68
"6053",19
"6054",35
"6055",-39
"6056",-26
"6057",-30
"6058",-34
"6059",20
"6060",20
"6061",-12
"6062",6
"6063",-4
"6064",47
"6065",8
"6066",66
"6067",33
"6068",-70
"6069",39
"6070",-23
"6071",-20
"6072",-166
"6073",23
"6074",168
"6075",2
"6076",-97
"6077",-2
"6078",11
"6079",-19
"6080",57
"6081",-63
"6082",6
"6083",3
"6084",64
"6085",-58
"6086",15
"6087",3
"6088",-1
"6089",83
"6090",-63
"6091",-37
"6092",102
"6093",-77
"6094",29
"6095",34
"6096",4
"6097",34
"6098",39
"6099",-87
"6100",102
"6101",-66
"6102",-104
"6103",24
"6104",-47
"6105",-1
"6106",14
"6107",-12
"6108",23
"6109",-23
"6110",7
"6111",-16
"6112",60
"6113",11
"6114",-20
"6115",-30
"6116",-3
"6117",-7
"6118",31
"6119",-30
"6120",-8
"6121",40
"6122",37
"6123",-54
"6124",26
"6125",-37
"6126",20
"6127",-34
"6128",-3
"6129",6
"6130",7
"6131",40
"6132",-70
"6133",29
"6134",-4
"6135",-57
"6136",62
"6137",7
"6138",9
"6139",5
"6140",-23
"6141",1
"6142",-52
"6143",-26
"6144",-83
"6145",-24
"6146",3
"6147",-35
"6148",-59
"6149",83
"6150",107
"6151",-14
"6152",45
"6153",26
"6154",-2
"6155",19
"6156",-11
"6157",44
"6158",-51
"6159",0
"6160",26
"6161",-21
"6162",41
"6163",-1
"6164",14
"6165",-36
"6166",20
"6167",-9
"6168",21
"6169",-75
"6170",11
"6171",16
"6172",7
"6173",6
"6174",-23
"6175",9
"6176",12
"6177",-6
"6178",9
"6179",-9
"6180",2
"6181",23
"6182",-20
"6183",25
"6184",-25
"6185",-12
"6186",51
"6187",-22
"6188",38
"6189",-71
"6190",44
"6191",-7
"6192",-1
"6193",-153
"6194",30
"6195",61
"6196",-78
"6197",35
"6198",-26
"6199",3
"6200",94
"6201",9
"6202",-12
"6203",26
"6204",-31
"6205",-5
"6206",6
"6207",-31
"6208",52
"6209",-29
"6210",-43
"6211",60
"6212",-30
"6213",-4
"6214",20
"6215",-24
"6216",-10
"6217",-24
"6218",-13
"6219",-15
"6220",67
"6221",-13
"6222",-2
"6223",-23
"6224",44
"6225",-23
"6226",39
"6227",33
"6228",-38
"6229",12
"6230",-8
"6231",35
"6232",-46
"6233",6
"6234",-19
"6235",-82
"6236",70
"6237",16
"6238",41
"6239",-17
"6240",70
"6241",-36
"6242",-44
"6243",-136
"6244",132
"6245",1
"6246",-11
"6247",-49
"6248",-39
"6249",70
"6250",46
"6251",-24
"6252",-39
"6253",38
"6254",7
"6255",-35
"6256",-23
"6257",-25
"6258",9
"6259",42
"6260",-71
"6261",63
"6262",-24
"6263",-3
"6264",-37
"6265",-58
"6266",47
"6267",10
"6268",-86
"6269",87
"6270",86
"6271",-37
"6272",58
"6273",19
"6274",-7
"6275",12
"6276",-22
"6277",31
"6278",-8
"6279",13
"6280",-69
"6281",-15
"6282",60
"6283",8
"6284",-18
"6285",3
"6286",0
"6287",22
"6288",-38
"6289",-13
"6290",-27
"6291",73
"6292",-65
"6293",71
"6294",-16
"6295",6
"6296",8
"6297",-10
"6298",-7
"6299",-35
"6300",56
"6301",-34
"6302",13
"6303",42
"6304",-59
"6305",-3
"6306",2
"6307",26
"6308",2
"6309",-46
"6310",14
"6311",70
"6312",18
"6313",65
"6314",-90
"6315",43
"6316",57
"6317",-26
"6318",-44
"6319",9
"6320",-4
"6321",-35
"6322",-9
"6323",-12
"6324",-10
"6325",-13
"6326",-20
"6327",14
"6328",-21
"6329",83
"6330",-87
"6331",-11
"6332",-4
"6333",48
"6334",-25
"6335",-47
"6336",-29
"6337",55
"6338",20
"6339",24
"6340",-35
"6341",12
"6342",7
"6343",32
"6344",-7
"6345",6
"6346",-4
"6347",8
"6348",-19
"6349",-2
"6350",-47
"6351",-2
"6352",37
"6353",-8
"6354",-15
"6355",19
"6356",-31
"6357",4
"6358",-1
"6359",-12
"6360",46
"6361",49
"6362",-41
"6363",-1
"6364",99
"6365",13
"6366",-44
"6367",40
"6368",-30
"6369",-39
"6370",-5
"6371",-27
"6372",19
"6373",6
"6374",-21
"6375",49
"6376",-39
"6377",-9
"6378",32
"6379",-5
"6380",18
"6381",13
"6382",-26
"6383",17
"6384",-13
"6385",63
"6386",-116
"6387",-16
"6388",-12
"6389",56
"6390",-9
"6391",18
"6392",7
"6393",19
"6394",-33
"6395",-16
"6396",17
"6397",-9
"6398",8
"6399",-20
"6400",54
"6401",-62
"6402",101
"6403",50
"6404",-3
"6405",-130
"6406",-41
"6407",135
"6408",-94
"6409",-40
"6410",-155
"6411",41
"6412",-17
"6413",6
"6414",41
"6415",9
"6416",-12
"6417",71
"6418",33
"6419",38
"6420",-7
"6421",28
"6422",-18
"6423",12
"6424",9
"6425",-25
"6426",46
"6427",-58
"6428",17
"6429",-38
"6430",-7
"6431",13
"6432",16
"6433",35
"6434",-9
"6435",27
"6436",-12
"6437",-39
"6438",-11
"6439",25
"6440",7
"6441",-21
"6442",-6
"6443",9
"6444",-8
"6445",21
"6446",-4
"6447",-42
"6448",29
"6449",27
"6450",-24
"6451",-29
"6452",38
"6453",-12
"6454",-11
"6455",7
"6456",69
"6457",-26
"6458",-23
"6459",-14
"6460",41
"6461",-43
"6462",15
"6463",-1
"6464",-12
"6465",10
"6466",12
"6467",-10
"6468",-3
"6469",23
"6470",-45
"6471",42
"6472",42
"6473",0
"6474",-37
"6475",-19
"6476",-19
"6477",50
"6478",19
"6479",-25
"6480",-11
"6481",-72
"6482",71
"6483",-50
"6484",-24
"6485",-45
"6486",65
"6487",-44
"6488",32
"6489",39
"6490",5
"6491",16
"6492",10
"6493",12
"6494",40
"6495",-35
"6496",-27
"6497",13
"6498",24
"6499",13
"6500",-1
"6501",3
"6502",-3
"6503",-141
"6504",171
"6505",35
"6506",-40
"6507",-47
"6508",68
"6509",-68
"6510",43
"6511",-36
"6512",-22
"6513",-27
"6514",24
"6515",-8
"6516",-7
"6517",24
"6518",74
"6519",33
"6520",-55
"6521",3
"6522",0
"6523",40
"6524",-4
"6525",39
"6526",22
"6527",9
"6528",93
"6529",-129
"6530",11
"6531",-22
"6532",-88
"6533",-12
"6534",47
"6535",-121
"6536",87
"6537",-30
"6538",-15
"6539",27
"6540",-20
"6541",0
"6542",-33
"6543",276
"6544",14
"6545",-96
"6546",-1
"6547",17
"6548",-28
"6549",49
"6550",3
"6551",60
"6552",65
"6553",-65
"6554",106
"6555",-116
"6556",-30
"6557",-71
"6558",21
"6559",-33
"6560",-324
"6561",222
"6562",-9
"6563",-38
"6564",1
"6565",75
"6566",255
"6567",195
"6568",-63
"6569",-118
"6570",44
"6571",22
"6572",-73
"6573",60
"6574",140
"6575",-177
"6576",151
"6577",-1176
"6578",-91
"6579",-58
"6580",-218
"6581",290
"6582",520
"6583",61
"6584",265
"6585",-49
"6586",-31
"6587",5
"6588",66
"6589",237
"6590",205
"6591",103
"6592",-190
"6593",6
"6594",-15
"6595",12
"6596",23
"6597",-4
"6598",97
"6599",169
"6600",-149
"6601",-18
"6602",-10
"6603",23
"6604",-3
"6605",-121
"6606",-67
"6607",-33
"6608",-287
"6609",8
"6610",-5
"6611",-27
"6612",81
"6613",202
"6614",80
"6615",177
"6616",-114
"6617",-77
"6618",-62
"6619",58
"6620",11
"6621",18
"6622",104
"6623",88
"6624",-87
"6625",21
"6626",36
"6627",73
"6628",-37
"6629",-53
"6630",-153
"6631",-87
"6632",-196
