15700,14
15701,25
15702,92
15703,87
15704,105
15705,76
15706,116
15707,3263
15708,35
15709,74
15710,94
15711,110
15712,87
15713,91
15714,21
15715,39
15716,105
15717,81
15718,90
15719,61
15720,83
15721,22
15722,19
15723,77
15724,74
15725,75
15726,94
15727,65
15728,14
15729,9
15730,20
15731,5
15732,61
15733,44
15734,61
15735,19
15736,23
15737,189
15738,10865
15739,97
15740,119
15741,100
15742,27
15743,30
15744,106
15745,111
15746,111
15747,110
15748,120
15749,23
15750,28
15751,93
15752,81
15753,86
15754,83
15755,82
15756,24
15757,38
15758,56
15759,72
15760,107
15761,81
15762,92
15763,28
15764,36
15765,103
15766,93
15767,118
15768,120
15769,2155
15770,28
15771,21
15772,73
15773,99
15774,90
15775,113
15776,81
15777,25
15778,34
15779,82
15780,89
15781,126
15782,84
15783,88
15784,23
15785,38
15786,57
15787,81
15788,100
15789,94
15790,96
15791,26
15792,27
15793,83
15794,112
15795,104
15796,158
15797,2380
15798,33
15799,40
15800,89
15801,100
15802,98
15803,72
15804,93
15805,30
15806,97
15807,95
15808,91
15809,82
15810,106
15811,24
15812,41
15813,91
15814,87
15815,106
15816,82
15817,87
15818,38
15819,32
15820,66
15821,88
15822,101
15823,80
15824,70
15825,32
15826,69
15827,2732
15828,86
15829,103
15830,103
15831,80
15832,33
15833,27
15834,96
15835,97
15836,89
15837,78
15838,89
15839,25
15840,44
15841,106
15842,79
15843,92
15844,84
15845,86
15846,39
15847,43
15848,87
15849,96
15850,118
15851,75
15852,86
15853,19
15854,44
15855,89
15856,156
15857,3071
15858,80
15859,91
15860,21
15861,37
15862,91
15863,90
15864,109
15865,108
15866,86
15867,28
15868,31
15869,89
15870,89
15871,106
15872,70
15873,114
15874,30
15875,33
15876,82
15877,94
15878,98
15879,97
15880,95
15881,31
15882,30
15883,25
15884,97
15885,109
15886,78
15887,151
15888,3083
15889,23
15890,106
15891,85
15892,97
15893,93
15894,79
15895,32
15896,34
15897,92
15898,101
15899,97
15900,98
15901,90
15902,26
15903,39
15904,74
15905,106
15906,90
15907,91
15908,57
15909,26
15910,34
15911,87
15912,77
15913,110
15914,140
15915,73
15916,21
15917,80
15918,3027
15919,89
15920,98
15921,23
15922,57
15923,23
15924,33
15925,101
15926,92
15927,102
15928,91
15929,80
15930,21
15931,30
15932,93
15933,81
15934,108
15935,75
15936,110
15937,28
15938,41
15939,111
15940,87
15941,98
15942,98
15943,65
15944,22
15945,29
15946,75
15947,98
15948,157
15949,4710
15950,84
15951,37
15952,36
15953,105
15954,110
15955,116
15956,81
15957,71
15958,27
15959,26
15960,83
15961,108
15962,114
15963,79
15964,78
15965,37
15966,45
15967,75
15968,86
15969,121
15970,81
15971,66
15972,27
15973,32
15974,85
15975,106
15976,92
15977,96
15978,76
15979,109
15980,3342
15981,26
15982,92
15983,109
15984,102
15985,106
15986,27
15987,34
15988,82
15989,106
15990,115
15991,89
15992,87
15993,26
15994,36
15995,85
15996,87
15997,90
15998,66
15999,77
16000,23
16001,49
16002,77
16003,85
16004,92
16005,73
16006,69
16007,17
16008,39
16009,138
16010,2380
16011,93
16012,86
16013,92
16014,24
16015,24
16016,99
16017,78
16018,84
16019,78
16020,98
16021,17
16022,18
16023,76
16024,101
16025,100
16026,87
16027,88
16028,31
16029,33
16030,98
16031,99
16032,82
16033,85
16034,81
16035,14
16036,40
16037,86
16038,82
16039,88
16040,124
16041,2360
16042,21
16043,29
16045,78
16046,64
16047,88
16048,74
16049,87
16050,35
16051,34
16052,60
16053,64
16054,92
16055,85
16056,68
16057,18
16058,39
16059,87
16060,70
16061,79
16062,70
16063,76
16064,16
16065,30
16066,69
16067,66
16068,69
16069,28
16070,26
16071,49
16072,3298
16073,72
16074,100
16075,78
16076,68
16077,64
16078,15
16079,35
16080,65
16081,86
16082,62
16083,83
16084,71
16085,23
16086,33
16087,66
16088,60
16089,67
16090,113
16091,57
16092,22
16093,32
16094,46
16095,29
16096,13
16097,36
16098,55
16099,8
16100,26
16101,59
16102,180
16103,10391
16104,53
16105,73
16106,38
16107,31
16108,85
16109,91
16110,101
16111,88
16112,100
16113,33
16114,42
16115,80
16116,86
16117,119
16118,90
16119,82
16120,36
16121,46
16122,67
16123,99
16124,107
16125,99
16126,92
16127,37
16128,49
16129,75
16130,85
16131,102
16132,85
16133,107
16134,2259
16135,35
16136,73
16137,83
16138,100
16139,84
16140,89
16141,27
16142,37
16143,72
16144,104
16145,91
16146,71
16147,74
16148,34
16149,45
16150,43
16151,69
16152,103
16153,81
16154,79
16155,29
16156,31
16157,80
16158,75
16159,91
16160,81
16161,130
16162,2502
16163,21
16164,66
16165,79
16166,79
16167,87
16168,100
16169,28
16170,108
16171,94
16172,87
16173,87
16174,93
16175,23
16176,25
16177,77
16178,83
16179,108
16180,65
16181,83
16182,21
16183,28
16184,74
16185,93
16186,86
16187,85
16188,72
16189,44
16190,52
16191,122
16192,2867
16193,78
16194,71
16195,88
16196,26
16197,47
16198,88
16199,86
16200,103
16201,62
16202,87
16203,29
16204,46
16205,84
16206,130
16207,112
16208,128
16209,62
16210,21
16211,50
16212,120
16213,97
16214,136
16215,85
16216,85
16217,30
16218,45
16219,112
16220,91
16221,132
16222,3157
16223,93
16224,43
16225,44
16226,105
16227,104
16228,120
16229,92
16230,89
16231,46
16232,30
16233,119
16234,109
16235,104
16236,104
16237,98
16238,31
16239,37
16240,82
16241,123
16242,120
16243,112
16244,67
16245,41
16246,38
16247,46
16248,96
16249,100
16250,91
16251,83
16252,115
16253,3331
16254,106
16255,119
16256,148
16257,86
16258,104
16259,31
16260,26
16261,94
16262,98
16263,128
16264,97
16265,110
16266,33
16267,39
16268,97
16269,108
16270,137
16271,121
16272,75
16273,30
16274,46
16275,74
16276,97
16277,104
16278,78
16279,76
16280,22
16281,39
16282,137
16283,3159
16284,107
16285,91
16286,26
16287,32
16288,30
16289,90
16290,125
16291,156
16292,143
16293,228
16294,64
16295,24
16296,78
16297,97
16298,115
16299,96
16300,103
16301,38
16302,67
16303,229
16304,112
16305,137
16306,118
16307,98
16308,33
16309,48
16310,132
16311,120
16312,146
16313,207
16314,4795
16315,39
16316,101
16317,455
16318,587
16319,473
16320,452
16321,403
16322,110
16323,81
16324,514
16325,866
16326,533
16327,537
16328,383
16329,81
16330,86
16331,545
16332,1005
16333,525
16334,638
16335,716
16336,98
16337,105
16338,458
16339,635
16340,449
16341,443
16342,478
16343,127
16344,227
16345,3784
16346,571
16347,454
16348,487
16349,508
16350,97
16351,129
16352,510
16353,681
16354,523
16355,468
16356,517
16357,147
16358,122
16359,393
16360,628
16361,574
16362,403
16363,427
16364,99
16365,162
16366,494
16367,619
16368,537
16369,538
16370,414
16371,99
16372,101
16373,410
16374,628
16375,3011
16376,419
16377,231
16378,89
16379,99
16380,410
16381,435
16382,460
16383,468
16384,449
16385,110
16386,109
16387,449
16388,460
16389,381
16390,570
16391,419
16392,98
16393,83
16394,450
16395,418
16396,407
16397,415
16398,472
16399,73
16400,84
16401,393
16402,410
16403,419
16404,463
16405,369
16406,2475
16407,79
16409,414
16410,380
16411,465
16412,383
16413,344
16414,83
16415,101
16416,387
16417,373
16418,353
16419,419
16420,402
16421,134
16422,102
16423,408
16424,432
16425,352
16426,355
16427,347
16428,90
16429,117
16430,381
16431,326
16432,393
16433,241
16434,255
16435,77
16436,152
16437,3444
16438,311
16439,448
16440,367
16441,309
16442,79
16443,77
16444,261
16445,326
16446,492
16447,378
16448,293
16449,64
16450,62
16451,257
16452,286
16453,344
16454,275
16455,294
16456,68
16457,57
16458,241
16459,261
16460,341
16461,74
16462,71
16463,72
16464,53
16465,192
16466,181
16467,289
16468,8668
16469,148
16470,109
16471,106
16472,318
16473,401
16474,487
16475,501
16476,439
16477,148
16478,161
16479,453
16480,460
16481,467
16482,439
16483,402
16484,116
16485,182
16486,580
16487,489
16488,428
16489,505
16490,368
16491,104
16492,123
16493,460
16494,456
16495,521
16496,479
16497,423
16498,170
16499,2473
16500,410
16501,506
16502,516
16503,411
16504,351
16505,123
16506,71
16507,175
16508,187
16509,227
16510,184
16511,225
16512,50
16513,60
16514,152
16515,171
16516,194
16517,159
16518,179
16519,74
16520,129
16521,386
16522,427
16523,469
16524,332
16525,211
16526,143
16527,2737
16528,346
16529,333
16530,372
16531,330
16532,331
16533,73
16534,475
16535,495
16536,499
16537,418
16538,381
16539,192
16540,200
16541,378
16542,487
16543,384
16544,398
16545,390
16546,144
16547,128
16548,338
16549,394
16550,364
16551,308
16552,261
16553,106
16554,78
16555,292
16556,335
16557,3019
16558,499
16559,221
16560,127
16561,74
16562,207
16563,342
16564,414
16565,305
16566,242
16567,126
16568,86
16569,260
16570,357
16571,364
16572,292
16573,267
16574,131
16575,102
16576,266
16577,305
16578,348
16579,308
16580,192
16581,76
16582,115
16583,281
16584,328
16585,391
16586,290
16587,3170
16588,76
16589,68
16590,143
16591,174
16592,179
16593,150
16594,131
16595,49
16596,106
16597,338
16598,383
16599,366
16600,219
16601,236
16602,100
16603,100
16604,221
16605,237
16606,233
16607,157
16608,137
16609,61
16610,115
16611,223
16612,387
16613,484
16614,402
16615,357
16616,103
16617,176
16618,3420
16619,476
16620,466
16621,406
16622,400
16623,108
16624,112
16625,349
16626,422
16627,400
16628,353
16629,332
16630,113
16631,105
16632,228
16633,208
16634,250
16635,176
16636,173
16637,59
16638,104
16639,294
16640,387
16641,398
16642,269
16643,240
16644,168
16645,102
16646,303
16647,437
16648,3552
16649,341
16650,233
16651,79
16652,81
16653,330
16654,364
16655,372
16656,474
16657,447
16658,194
16659,136
16660,346
16661,437
16662,377
16663,388
16664,298
16665,198
16666,100
16667,314
16668,463
16669,429
16670,425
16671,279
16672,107
16673,94
16674,361
16675,510
16676,493
16677,511
16678,489
16679,6431
16680,118
16681,405
16682,548
16683,485
16684,480
16685,358
16686,177
16687,87
16688,341
16689,476
16690,402
16691,463
16692,276
16693,182
16694,95
16695,289
16696,406
16697,353
16698,424
16699,331
16700,161
16701,77
16702,229
16703,274
16704,250
16705,339
16706,250
16707,177
16708,100
16709,330
16710,6023
16711,332
16712,396
16713,271
16714,149
16715,86
16716,216
16717,323
16718,333
16719,383
16720,568
16721,139
16722,116
16723,261
16724,408
16725,316
16726,334
16727,341
16728,171
16729,115
16730,291
16731,362
16732,257
16733,283
16734,196
16735,129
16736,163
16737,278
16738,367
16739,380
16740,3090
16741,262
16742,168
16743,68
16744,300
16745,391
16746,345
16747,335
16748,243
16749,133
16750,130
16751,237
16752,411
16753,285
16754,317
16755,200
16756,117
16757,60
16758,232
16759,301
16760,218
16761,268
16762,160
16763,39
16764,68
16765,202
16766,275
16767,232
16768,162
16769,144
16770,114
16771,2356
16773,229
16774,297
16775,342
16776,306
16777,265
16778,55
16779,132
16780,280
16781,320
16782,304
16783,271
16784,237
16785,63
16786,98
16787,278
16788,319
16789,316
16790,249
16791,192
16792,88
16793,128
16794,249
16795,331
16796,273
16797,154
16798,132
16799,40
16800,118
16801,302
16802,2938
16803,339
16804,282
16805,233
16806,71
16807,114
16808,309
16809,430
16810,356
16811,254
16812,276
16813,99
16814,119
16815,289
16816,269
16817,252
16818,186
16819,197
16820,154
16821,169
16822,222
16823,243
16824,248
16825,121
16826,37
16827,26
16828,55
16829,159
16830,184
16831,233
16832,242
16833,3625
16834,36
16835,62
16836,334
16837,415
16838,415
16839,393
16840,414
16841,152
16842,158
16843,352
16844,380
16845,420
16846,349
16847,361
16848,99
16849,194
16850,364
16851,450
16852,465
16853,411
16854,293
16855,124
16856,149
16857,302
16858,393
16859,375
16860,327
16861,317
16862,223
16863,194
16864,2246
16865,505
16866,520
16867,453
16868,426
16869,164
16870,151
16871,377
16872,403
16873,524
16874,419
16875,409
16876,133
16877,198
16878,369
16879,444
16880,440
16881,342
16882,298
16883,113
16884,39
16885,121
16886,159
16887,155
16888,247
16889,246
16890,73
16891,137
16892,354
16893,3003
16894,418
16895,391
16896,361
16897,133
16898,164
16899,454
16900,437
16901,414
16902,407
16903,329
16904,103
16905,517
16906,387
16907,364
16908,312
16909,257
16910,89
16911,54
16912,152
16913,172
16914,171
16915,186
16916,99
16917,51
16918,142
16919,200
16920,351
16921,429
16922,386
16923,1855
16924,94
16925,154
16926,300
16927,360
16928,326
16929,329
16930,314
16931,97
16932,195
16933,329
16934,402
16935,415
16936,283
16937,394
16938,123
16939,151
16940,320
16941,395
16942,436
16943,289
16944,292
16945,109
16946,97
16947,383
16948,387
16949,388
16950,283
16951,231
16952,133
16953,2095
16954,236
16955,301
16956,352
16957,244
16958,252
16959,92
16960,133
16961,288
16962,348
16963,357
16964,345
16965,337
16966,98
16967,144
16968,254
16969,313
16970,394
16971,278
16972,233
16973,132
16974,154
16975,287
16976,360
16977,269
16978,261
16979,248
16980,105
16981,125
16982,224
16983,359
16984,3214
16985,244
16986,276
16987,93
16988,150
16989,297
16990,293
16991,348
16992,347
16993,234
16994,105
16995,124
16996,268
16997,353
16998,365
16999,319
17000,234
17001,93
17002,113
17003,320
17004,317
17005,337
17006,275
17007,244
17008,63
17009,119
17010,286
17011,362
17012,323
17013,289
17014,2440
17015,94
17016,82
17017,275
17018,307
17019,398
17020,325
17021,277
17022,124
17023,159
17024,280
17025,367
17026,379
17027,285
17028,228
17029,94
17030,141
17031,297
17032,370
17033,404
17034,333
17035,292
17036,128
17037,96
17038,388
17039,314
17040,321
17041,269
17042,285
17043,124
17044,223
17045,2938
17046,315
17047,375
17048,300
17049,256
17050,104
17051,251
17052,353
17053,324
17054,288
17055,269
17056,232
17057,86
17058,111
17059,207
17060,266
17061,261
17062,215
17063,222
17064,76
17065,112
17066,292
17067,234
17068,252
17069,251
17070,223
17071,76
17072,105
17073,245
17074,172
17075,246
17076,1940
17077,192
17078,87
17079,135
17080,197
17081,185
17082,202
17083,138
17084,155
17085,54
17086,112
17087,282
17088,239
17089,263
17090,226
17091,226
17092,91
17093,163
17094,220
17095,235
17096,234
17097,240
17098,205
17099,94
17100,182
17101,246
17102,250
17103,255
17104,256
17105,250
17106,1824
17107,236
17108,150
17109,221
17110,237
17111,247
17112,222
17113,68
17114,194
17115,234
17116,227
17117,228
17118,208
17119,201
17120,52
17121,154
17122,239
17123,280
17124,219
17125,185
17126,209
17127,63
17128,164
17129,188
17130,241
17131,241
17132,190
17133,146
17134,60
17135,83
17136,270
17137,1613
17138,271
17139,189
17140,187
17141,67
17142,172
17144,194
17145,212
17146,265
17147,211
17148,264
17149,93
17150,123
17151,274
17152,303
17153,266
17154,267
17155,264
17156,57
17157,125
17158,243
17159,236
17160,223
17161,166
17162,150
17163,59
17164,111
17165,226
17166,256
17167,297
17168,2008
17169,210
17170,68
17171,104
17172,259
17173,257
17174,219
17175,167
17176,188
17177,65
17178,115
17179,260
17180,282
17181,256
17182,218
17183,207
17184,59
17185,119
17186,252
17187,245
17188,315
17189,259
17190,180
17191,66
17192,69
17193,73
17194,172
17195,206
17196,178
17197,126
17198,172
17199,2816
17200,163
17201,303
17202,368
17203,304
17204,274
17205,97
17206,175
17207,335
17208,386
17209,369
17210,369
17211,305
17212,101
17213,184
17214,329
17215,388
17216,379
17217,301
17218,304
17219,120
17220,186
17221,332
17222,375
17223,406
17224,393
17225,293
17226,125
17227,145
17228,309
17229,373
17230,1792
17231,364
17232,409
17233,126
17234,134
17235,344
17236,351
17237,405
17238,324
17239,324
17240,100
17241,108
17242,296
17243,345
17244,387
17245,361
17246,302
17247,87
17248,154
17249,283
17250,273
17251,389
17252,318
17253,279
17254,100
17255,130
17256,250
17257,334
17258,1929
17259,336
17260,288
17261,93
17262,138
17263,346
17264,372
17265,347
17266,291
17267,337
17268,105
17269,476
17270,360
17271,316
17272,309
17273,259
17274,99
17275,143
17276,315
17277,333
17278,337
17279,283
17280,292
17281,72
17282,109
17283,289
17284,311
17285,308
17286,282
17287,311
17288,1218
17289,81
17290,243
17291,232
17292,249
17293,187
17294,202
17295,64
17296,144
17297,262
17298,283
17299,291
17300,208
17301,116
17302,41
17303,108
17304,107
17305,261
17306,226
17307,226
17308,209
17309,55
17310,147
17311,172
17312,202
17313,267
17314,180
17315,190
17316,75
17317,143
17318,1259
17319,231
17320,250
17321,220
17322,171
17323,58
17324,164
17325,200
17326,269
17327,269
17328,207
17329,170
17330,66
17331,83
17332,197
17333,214
17334,263
17335,200
17336,183
17337,83
17338,121
17339,215
17340,244
17341,279
17342,164
17343,160
17344,54
17345,97
17346,143
17347,235
17348,299
17349,1261
17350,220
17351,67
17352,208
17353,223
17354,299
17355,308
17356,211
17357,303
17358,69
17359,218
17360,207
17361,281
17362,363
17363,205
17364,195
17365,69
17366,195
17367,201
17368,234
17369,393
17370,204
17371,189
17372,73
17373,161
17374,219
17375,202
17376,278
17377,263
17378,203
17379,974
17380,133
17381,192
17382,168
17383,270
17384,232
17385,208
17386,60
17387,165
17388,205
17389,322
17390,372
17391,246
17392,255
17393,120
17394,190
17395,252
17396,319
17397,354
17398,273
17399,212
17400,95
17401,188
17402,244
17403,306
17404,379
17405,260
17406,222
17407,101
17408,153
17409,260
17410,1407
17411,342
17412,256
17413,233
17414,93
17415,156
17416,249
17417,278
17418,336
17419,237
17420,241
17421,81
17422,176
17423,265
17424,287
17425,389
17426,284
17427,210
17428,85
17429,151
17430,174
17431,255
17432,315
17433,228
17434,163
17435,79
17436,148
17437,138
17438,235
17439,294
17440,231
17441,991
17442,71
17443,142
17444,149
17445,246
17446,384
17447,206
17448,199
17449,84
17450,120
17451,176
17452,212
17453,257
17454,170
17455,153
17456,61
17457,124
17458,159
17459,186
17460,285
17461,233
17462,134
17463,66
17464,149
17465,242
17466,251
17467,271
17468,203
17469,182
17470,57
17471,812
17472,249
17473,261
17474,315
17475,312
17476,270
17477,92
17478,131
17479,159
17480,192
17481,326
17482,255
17483,152
17484,49
17485,127
17486,141
17487,188
17488,226
17489,138
17490,190
17491,80
17492,186
17493,153
17494,230
17495,242
17496,204
17497,191
17498,79
17499,156
17500,299
17501,280
17502,851
17503,279
17504,272
17505,69
17506,146
17508,289
17509,323
17510,340
17511,344
17512,357
17513,106
17514,153
17515,307
17516,310
17517,324
17518,458
17519,278
17520,130
17521,165
17522,338
17523,319
17524,355
17525,291
17526,230
17527,117
17528,140
17529,385
17530,304
17531,360
17532,260
17533,857
17534,73
17535,117
17536,294
17537,345
17538,475
17539,290
17540,244
17541,97
17542,123
17543,230
17544,252
17545,292
17546,238
17547,190
17548,93
17549,112
17550,310
17551,309
17552,324
17553,290
17554,227
17555,68
17556,89
17557,56
17558,146
17559,223
17560,186
17561,143
17562,69
17563,86
17564,675
17565,255
17566,541
17567,319
17568,241
17569,88
17570,170
17571,296
17572,336
17573,406
17574,341
17575,267
17576,105
17577,71
17578,183
17579,197
17580,198
17581,215
17582,286
17583,108
17584,141
17585,271
17586,333
17587,277
17588,259
17589,198
17590,68
17591,173
17592,323
17593,391
17594,347
17595,743
17596,285
17597,89
17598,151
17599,344
17600,301
17601,339
17602,311
17603,258
17604,80
17605,142
17606,281
17607,298
17608,320
17609,308
17610,233
17611,76
17612,117
17613,280
17614,295
17615,375
17616,393
17617,279
17618,100
17619,146
17620,305
17621,299
17622,346
17623,651
17624,218
17625,107
17626,148
17627,293
17628,318
17629,382
17630,384
17631,279
17632,157
17633,450
17634,325
17635,370
17636,363
17637,353
17638,118
17639,191
17640,342
17641,482
17642,493
17643,310
17644,301
17645,161
17646,262
17647,301
17648,383
17649,418
17650,322
17651,134
17652,90
17653,379
17654,152
17655,259
17656,371
17657,295
17658,220
17659,101
17660,143
17661,319
17662,313
17663,329
17664,351
17665,243
17666,77
17667,162
17668,360
17669,370
17670,522
17671,356
17672,262
17673,89
17674,142
17675,256
17676,231
17677,327
17678,317
17679,191
17680,67
17681,117
17682,204
17683,410
17684,271
17685,217
17686,159
17687,69
17688,155
17689,201
17690,175
17691,206
17692,165
17693,106
17694,61
17695,120
17696,168
17697,179
17698,289
17699,206
17700,218
17701,97
17702,176
17703,159
17704,254
17705,303
17706,291
17707,207
17708,78
17709,167
17710,177
17711,218
17712,329
17713,287
17714,353
17715,69
17716,101
17717,212
17718,254
17719,213
17720,273
17721,200
17722,77
17723,117
17724,200
17725,259
17726,274
17727,216
17728,192
17729,69
17730,132
17731,229
17732,259
17733,269
17734,237
17735,175
17736,83
17737,110
17738,198
17739,210
17740,276
17741,223
17742,182
17743,72
17744,210
17745,157
17746,206
17747,209
17748,223
17749,199
17750,123
17751,128
17752,211
17753,235
17754,282
17755,233
17756,193
17757,61
17758,97
17759,170
17760,205
17761,241
17762,189
17763,135
17764,52
17765,114
17766,172
17767,225
17768,248
17769,240
17770,201
17771,68
17772,192
17773,184
17774,180
17775,293
17776,201
17777,154
17778,45
17779,73
17780,138
17781,179
17782,222
17783,176
17784,113
17785,44
17786,59
17787,148
17788,145
17789,147
17790,204
17791,178
17792,60
17793,69
17794,124
17795,146
17796,183
17797,173
17798,128
17799,76
17800,27
17801,94
17802,103
17803,92
17804,91
17805,79
17806,40
17807,22
17808,27
17809,40
17810,55
17811,59
17812,61
17813,19
17814,22
17815,43
17816,41
17817,55
17818,45
17819,35
17820,16
17821,14
17822,33
17823,35
17824,48
17825,33
17826,26
17827,17
17828,28
17829,47
17830,39
17831,60
17832,49
17833,48
17834,10
17835,2
17836,4
17837,8
17838,3
17839,6
17840,6
17841,2
17843,1
